"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
800,100,1,214.221857863203,216.169372092401,218.339000027326,-1,0.664320431622674,0.25088821872679,0.0847913496505361,2,1
800,100,2,117.826279979728,119.536626324404,121.573665213903,-0.95,0.633406434892255,0.269330465257972,0.0972630998497733,2,1
800,100,3,154.61110103055,149.767106212064,151.800011641079,-0.9,0.0611767035095368,0.689360161138405,0.249463135352058,2,1
800,100,4,184.597338726593,186.347335468707,188.48576010176,-0.85,0.641040915795552,0.267226046150763,0.0917330380536857,2,1
800,100,5,131.097839102202,133.224123077304,133.857942176096,-0.8,0.626199741320359,0.216269952672066,0.157530306007576,2,1
800,100,6,237.025397246685,236.308548711145,238.287527251143,-0.75,0.33748467139546,0.482965082927484,0.179550245677056,2,1
800,100,7,198.551346429806,199.394378116977,201.54409217558,-0.7,0.531917002827609,0.348964997634823,0.119117999537568,2,0.998643651386268
800,100,8,162.067530256958,164.193881271833,166.25343488198,-0.65,0.680883563807865,0.235148165236779,0.0839682709553562,2,1
800,100,9,243.232852727141,245.257526373538,247.423138921486,-0.6,0.672756688137805,0.244458829406213,0.0827844824559819,2,1
800,100,10,167.857238741269,161.585334813556,162.404377502658,-0.55,0.0254525551613983,0.585676799703426,0.388870645135176,2,1
800,100,11,241.441152795872,241.555007832182,243.607383181317,-0.5,0.437981433903559,0.413744652847005,0.148273913249435,2,1
800,100,12,220.95123743126,221.327325501984,223.227426753807,-0.45,0.465331156885876,0.385563261537697,0.149105581576427,2,1
800,100,13,214.323698196051,214.228768236749,216.114367942914,-0.4,0.406987111172248,0.42677054212121,0.166242346706543,2,1
800,100,14,225.154579968547,227.082858869323,228.685045998413,-0.35,0.644139768659213,0.245617705444754,0.110242525896033,2,1
800,100,15,218.577723144491,220.24906539853,222.367285088523,-0.3,0.63133917532608,0.273738182551135,0.0949226421227842,2,0.998492996108523
800,100,16,226.941258983996,228.673975861967,229.339668210855,-0.25,0.580749150221676,0.244193384160839,0.175057465617485,2,1
800,100,17,243.892047932185,245.543097836945,247.667901292223,-0.2,0.629172057886981,0.275580507425822,0.0952474346871965,2,1
800,100,18,241.794294657507,243.92055357946,246.038487056414,-0.15,0.68252231203852,0.235724973086741,0.0817527148747395,2,1
800,100,19,246.557191452562,248.514684571533,250.685634552367,-0.1,0.665469321144517,0.250071275275471,0.0844594035800116,2,1
800,100,20,233.075904904877,233.546370517787,235.69723018954,-0.0499999999999999,0.485430261549564,0.383677681269642,0.130892057180794,2,1
800,100,21,233.182318996451,235.164772027591,237.290425670207,0,0.666962184468978,0.24752382346218,0.0855139920688421,2,0.992902504303694
800,100,22,272.563760421277,271.976228747498,274.146339137714,0.05,0.357816350834258,0.479999808609218,0.162183840556524,2,0.990428740951167
800,100,23,233.396465956176,233.675781034557,235.796745360723,0.1,0.460657936250799,0.400613941666932,0.138728122082269,2,1
800,100,24,271.584004799237,269.402184695153,271.373642825411,0.15,0.196544986724939,0.585110897255825,0.218344116019236,2,0.990437837911239
800,100,25,302.091612178127,304.217920005951,306.339304355695,0.2,0.68262381629233,0.235754264990164,0.0816219187175059,2,1
800,100,26,274.487988959524,268.836580371869,268.851101655792,0.25,0.028882047075456,0.487321703658145,0.483796249266399,2,0.963654127769283
800,100,27,271.396172494702,271.509936748152,273.666004613814,0.3,0.441276175426465,0.416875993903453,0.141847830670082,2,0.997448557717197
800,100,28,257.722124065041,259.74827077998,261.49671029499,0.35,0.660247903969468,0.239736887313303,0.100015208717229,2,0.999690914247183
800,100,29,236.047599768444,238.173905235951,239.680410029707,0.4,0.66314118356509,0.229025918945199,0.107832897489711,2,1
800,100,30,320.86104889937,322.948728927944,324.993088003531,0.45,0.676228962477727,0.238100226863471,0.0856708106588024,2,1
800,100,31,274.610069991999,275.956014610643,278.124480035595,0.5,0.59427724873669,0.303194238070391,0.102528513192919,2,0.997483278620603
800,100,32,260.743786255115,258.795071382192,260.953786084789,0.55,0.219790421241097,0.582326855833745,0.197882722925158,2,0.99378200077034
800,100,33,247.168589657488,249.292940070157,249.830236715785,0.6,0.621132455595894,0.214727363542253,0.164140180861852,2,0.999996441795302
800,100,34,248.082199847254,249.998534361349,252.097618559632,0.65,0.658808738416246,0.252715918305709,0.0884753432780451,2,0.999948002259827
800,100,35,263.00024605051,265.114374048099,267.03782285274,0.7,0.675542946361415,0.234733947320735,0.0897231063178501,2,1
800,100,36,287.565077670511,287.971185702858,289.830750679323,0.75,0.467649761898978,0.381711706083361,0.150638532017662,2,0.9822970150841
800,100,37,297.799617902198,293.978978271202,293.024438785041,0.8,0.0536409659292238,0.362358075357865,0.584000958712911,2,0.947256148159335
800,100,38,289.762449539937,290.802230357885,292.211354664407,0.85,0.529519588082397,0.314844777939422,0.15563563397818,2,0.991873183660886
800,100,39,268.089564721976,270.215904454717,272.192538831867,0.9,0.67847072731416,0.234316196131078,0.0872130765547619,2,1
800,100,40,250.940371858782,252.947668026616,254.846480675246,0.95,0.662962912724182,0.243002314048498,0.0940347732273197,2,0.991101113726824
800,100,41,244.701854192128,246.388228997904,245.831476170575,1,0.500299113374464,0.215297058816806,0.28440382780873,2,1
