"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
166,100,1,-737.306126347438,-743.68260268652,-741.569997016868,-1,0.0296939963681959,0.719950926775454,0.25035507685635,2,1
166,100,2,-87.32615479478,-85.5590427566106,-85.1313502618956,-0.95,0.572394291086129,0.23657660221186,0.191029106702011,2,0.998028222147863
166,100,3,-67.1667932455986,-65.040448744287,-62.8722344118051,-0.9,0.683919679949609,0.236197479602178,0.079882840448213,2,0.999899106347431
166,100,4,31.091103133905,33.2145712523599,33.1536002677248,-0.85,0.587400132868334,0.203155599561708,0.209444267569958,2,1
166,100,5,34.3503791118266,36.472254326591,37.6520127150644,-0.8,0.650184815766977,0.225049200466974,0.124765983766049,2,1
166,100,6,64.7020923536669,64.0045959807106,62.6717352254642,-0.75,0.19315652546893,0.273759246979902,0.533084227551169,2,1
166,100,7,79.2299612509721,81.0974863977166,82.1261264605694,-0.7,0.614215736029023,0.241430984714962,0.144353279256015,2,1
166,100,8,69.356871043179,70.0442729073367,70.8791886537004,-0.65,0.459502698267444,0.325852192685543,0.214645109047014,2,0.997801007226649
166,100,9,132.343148308387,132.578187806842,134.65507501043,-0.6,0.45374580508605,0.403435809712814,0.142818385201135,2,1
166,100,10,117.889058281596,120.013933960775,121.685895062705,-0.55,0.668709529322722,0.231114195200803,0.100176275476475,2,1
166,100,11,159.439448170724,159.675749399475,150.944122216349,-0.5,0.0139216961570035,0.0123702931361403,0.973708010706856,2,1
166,100,12,121.917894040574,121.235618655979,122.912629244276,-0.45,0.331710572986728,0.466566477535817,0.201722949477455,2,1
166,100,13,160.796394663858,162.922559700316,158.255053845155,-0.4,0.203722827283325,0.0703637251049312,0.725913447611744,2,1
166,100,14,161.442100168157,163.32528703998,165.163374360181,-0.35,0.647006563843086,0.252336371145068,0.100657065011846,2,0.989820570276175
166,100,15,154.978442560257,156.84302515907,158.441693001334,-0.3,0.636680207869563,0.250629612440635,0.112690179689802,2,1
166,100,16,206.904768509035,209.031028581044,210.633311863139,-0.25,0.666496864603411,0.230190079294562,0.103313056102027,2,1
166,100,17,177.333980547968,178.338023562907,180.268527357754,-0.2,0.544704127500521,0.329712563253513,0.125583309245965,2,1
166,100,18,165.128605717456,167.254593645166,168.447031557454,-0.15,0.651165125627617,0.224925513298388,0.123909361073996,2,1
166,100,19,216.962355546521,215.135190471963,214.890949264146,-0.1,0.158470442729685,0.395104636362994,0.446424920907321,2,0.987759024746635
166,100,20,215.224655971584,217.349801302954,218.416200663995,-0.0499999999999999,0.645862357546363,0.223187839519157,0.13094980293448,2,1
166,100,21,201.127296321688,201.692990104593,203.833009709278,0,0.496984320414905,0.374544861318585,0.128470818266509,2,0.990344614445266
166,100,22,229.569492289035,231.204450733589,231.926283610165,0.05,0.571652202106073,0.252409191371214,0.175938606522713,2,0.999922686823847
166,100,23,242.950965937731,238.026601556604,233.830771944795,0.1,0.00923163844507846,0.108290641370417,0.882477720184505,2,0.958249365768893
166,100,24,202.522655224115,204.648884499456,206.682566364183,0.15,0.680126752471356,0.234901092794384,0.08497215473426,2,1
166,100,25,212.411078520673,214.537341132485,216.467496804548,0.2,0.677073932571841,0.233842816947865,0.0890832504802935,2,1
166,100,26,198.491697314397,188.726919260674,190.363625311743,0.25,0.00523137653046826,0.690256639159567,0.304511984309964,2,0.98981249323382
166,100,27,226.0243684785,228.119476138372,229.505707022157,0.3,0.655223076284029,0.229848850739983,0.114928072975988,2,1
166,100,28,237.213931490899,237.788000636355,239.183291524985,0.35,0.470799924156358,0.353328649268412,0.17587142657523,2,1
166,100,29,217.151388175443,219.277690609175,220.068367097756,0.4,0.633732391498585,0.218869476196464,0.147398132304951,2,1
166,100,30,254.514851327674,255.747717947909,257.837901770906,0.45,0.578129675341048,0.312112869994897,0.109757454664055,2,1
166,100,31,218.275508501113,220.401936231156,222.066631152022,0.5,0.668637758768874,0.230910128740042,0.100452112491084,2,0.998674509000972
166,100,32,230.189460905101,231.583312545921,228.466793201369,0.55,0.258770431965665,0.128897238376143,0.612332329658192,2,1
166,100,33,207.148608933611,209.274876667721,210.321794849129,0.6,0.645164061103513,0.222821449463598,0.132014489432889,2,1
166,100,34,272.642575367569,271.988863976704,274.156873634081,0.65,0.350188739886592,0.485572186426224,0.164239073687184,2,0.997480875867337
166,100,35,248.756618858833,-248.798891250109,253.051471212236,0.7,9.06136781737721e-109,1,1.05822598303457e-109,2,0.99845914465255
166,100,36,263.027890839381,263.275673119764,265.318671200145,0.75,0.45422011155353,0.401292572124808,0.144487316321663,2,0.984907098776093
166,100,37,267.841681650601,269.967903995649,268.584354378792,0.8,0.491354259161142,0.169703738242018,0.33894200259684,2,1
166,100,38,240.014957677041,242.141120929099,242.479534956038,0.85,0.610868251489497,0.210987667144284,0.178144081366219,2,1
166,100,39,291.66777164951,293.794041584116,295.525913597007,0.9,0.670846266534236,0.231691103123208,0.0974626303425559,2,1
166,100,40,248.884822965577,247.885382600398,250.034864807321,0.95,0.311434010920285,0.51332422107169,0.175241768008026,2,0.996931005163256
166,100,41,296.01195902354,298.138503159815,300.158461771274,1,0.679763346785026,0.234738622398042,0.0854980308169315,2,1
