"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
6,100,1,184.994391616011,185.812684579215,187.974668400725,-1,0.529224183456494,0.351519662224604,0.119256154318902,2,1
6,100,2,152.35821106672,153.991073083971,151.262600928896,-0.95,0.315312272253748,0.139370029616557,0.545317698129695,2,1
6,100,3,202.815725780077,188.275243981615,190.338016799068,-0.9,0.000512776355774356,0.736806580955209,0.262680642689016,2,0.991182426535013
6,100,4,196.393312520868,198.518910476396,198.30279129491,-0.85,0.577901100498026,0.199657574136749,0.222441325365225,2,1
6,100,5,176.780521636818,173.332413774098,175.361312182649,-0.8,0.115735367266018,0.648952938123282,0.2353116946107,2,0.999915362006184
6,100,6,231.075706620296,227.874786858646,228.826148007336,-0.75,0.11068254959622,0.548466428169475,0.340851022234305,2,1
6,100,7,253.854121661253,254.066379219487,255.851936815386,-0.7,0.440996757446503,0.396592277276949,0.162410965276548,2,1
6,100,8,159.552740728324,160.973494567413,163.100849516493,-0.65,0.60200973294583,0.295863054431087,0.102127212623083,2,0.999062648131301
6,100,9,200.091086835385,198.603467771192,200.506738994326,-0.6,0.255344123683124,0.537227509363959,0.207428366952917,2,0.996495109156128
6,100,10,225.945353524857,227.877271132345,229.53206940639,-0.55,0.646404658340146,0.246033304281598,0.107562037378256,2,0.994204405407324
6,100,11,218.94403168328,218.083625164913,219.671717295861,-0.5,0.309351339616698,0.47564934451796,0.214999315865343,2,0.959672813086115
6,100,12,211.469089946978,213.594768675116,215.586849777694,-0.45,0.678854226888936,0.234526139909072,0.0866196332019915,2,1
6,100,13,193.376248135498,194.731230345729,195.246243621821,-0.4,0.526183858984934,0.267243329105821,0.206572811909245,2,1
6,100,14,203.74777364707,205.874588525508,207.596956234716,-0.35,0.670595155439664,0.231541279445384,0.0978635651149516,2,1
6,100,15,254.53717227133,249.005056425587,250.991021003355,-0.3,0.0438889364545771,0.697651848686256,0.258459214859167,2,0.943207703040602
6,100,16,230.686927612332,231.856614986055,233.453304870768,-0.25,0.553106341827959,0.308186955143153,0.138706703028888,2,0.985832180854739
6,100,17,194.852244837196,196.617351060625,197.132493358172,-0.2,0.576866091862453,0.238664082653905,0.184469825483642,2,0.997280539036379
6,100,18,233.893727876326,235.057392958765,236.844336775906,-0.15,0.559414785583531,0.312641970104406,0.127943244312063,2,1
6,100,19,232.036002778985,234.162152204009,236.148995774387,-0.1,0.678751390541405,0.234435432169968,0.0868131772886268,2,1
6,100,20,216.150288936565,217.772418240249,217.761530507898,-0.0499999999999999,0.528766156909029,0.234975589634569,0.236258253456402,2,0.99998812797646
6,100,21,255.218065997812,257.077380837115,259.031848466925,0,0.647991403245912,0.255755014075292,0.096253582678796,2,1
6,100,22,220.291902393925,217.122379427676,217.763766783189,0.05,0.10618056753199,0.517962370223541,0.37585706224447,2,0.989944336127473
6,100,23,236.546216215526,236.376822829011,237.304413864661,0.1,0.360637841271735,0.392513502641387,0.246848656086878,2,1
6,100,24,279.534775732349,279.822093219648,281.875340549973,0.15,0.459461147609167,0.39797756762563,0.142561284765203,2,1
6,100,25,242.822373845698,244.220723339493,244.917784222733,0.2,0.541202564707334,0.268975120994514,0.189822314298153,2,1
6,100,26,230.657971610463,229.401877286706,231.506629303837,0.25,0.283434163164311,0.531140737968622,0.185425098867067,2,1
6,100,27,226.426016833795,228.248107921926,230.057065950819,0.3,0.63903639449144,0.256958826548011,0.10400477896055,2,0.995495481698584
6,100,28,215.666229077899,217.792634268765,219.739008099056,0.35,0.677576986890122,0.233999875814699,0.0884231372951796,2,1
6,100,29,280.321801034364,275.033374762262,276.583216331341,0.4,0.0463906362146137,0.652826090031297,0.300783273754089,2,1
6,100,30,279.808198256225,281.934718706476,284.057030580388,0.45,0.682672681460741,0.235746077517303,0.0815812410219561,2,1
6,100,31,257.216302026997,256.160176462752,258.276829414415,0.5,0.304497976715535,0.516320256267569,0.179181767016895,2,0.999867153500109
6,100,32,240.660257372397,242.786541852689,244.414503044244,0.55,0.667379144495503,0.230491982050148,0.102128873454349,2,1
6,100,33,265.691752271231,266.202520313112,266.956929777394,0.6,0.433682599866943,0.335938769219434,0.230378630913623,2,0.999696985333453
6,100,34,250.666388459846,251.616483951185,249.821717405827,0.65,0.317725022049762,0.197579009510455,0.484695968439783,2,0.992167739944222
6,100,35,241.798808864707,242.790946077266,242.361227805259,0.7,0.423049414132658,0.257603191682361,0.319347394184981,2,1
6,100,36,299.982664312609,300.427241277799,301.939030057245,0.75,0.459415666871509,0.367846933467488,0.172737399661003,2,0.999802998241545
6,100,37,274.410841023805,276.534375812289,278.691290436256,0.8,0.683306344456626,0.236317417920867,0.0803762376225065,2,1
6,100,38,246.255164511682,247.029914628036,247.193302264728,0.85,0.433948495989597,0.294580053903617,0.271471450106785,2,0.99991125691231
6,100,39,254.991933204088,253.893476202249,255.094503854213,0.9,0.271597139646559,0.470383521457439,0.258019338896002,2,1
6,100,40,281.571532297902,283.696102272148,285.866896181597,0.95,0.683798296149054,0.23636518387193,0.0798365199790166,2,1
6,100,41,277.47593703217,279.601342074681,280.887340585371,1,0.654807818771497,0.226249701868771,0.118942479359732,2,1
