"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
823,100,1,-740.975954740846,-738.849688732263,-736.678636482274,-1,0.683988673389592,0.236230578082998,0.07978074852741,2,1
823,100,2,-127.486714011756,-125.667538317207,-124.889111626321,-0.95,0.596819360415248,0.24033328354738,0.162847356037372,2,1
823,100,3,-30.4295432905085,-29.4773585498831,-27.4028188872426,-0.9,0.543072556186107,0.337359983882742,0.119567459931152,2,1
823,100,4,-20.2586316670427,-18.1345468872179,-16.1078899172925,-0.85,0.679690069899427,0.235002117513427,0.085307812587145,2,1
823,100,5,55.5802319589576,57.153457104199,58.8287004876665,-0.8,0.605163026936453,0.275582024846804,0.119254948216743,2,0.9998887124002
823,100,6,84.4298439001768,86.4650870772605,88.4874677091143,-0.75,0.669816924144722,0.242107741274907,0.0880753345803711,2,1
823,100,7,99.2027801132071,-0.630405294948986,103.241691560731,-0.7,2.09652107865719e-22,1,2.78266391315383e-23,2,1
823,100,8,104.546658393499,106.224549565023,108.304517943674,-0.65,0.630946885714075,0.272673769868247,0.096379344417678,2,0.99410314844237
823,100,9,105.39966739063,107.525918562369,109.51911994968,-0.6,0.678949549794457,0.234491945133144,0.0865585050723987,2,1
823,100,10,135.053502735359,135.940626317752,136.333202279266,-0.55,0.461016826887544,0.295855971157049,0.243127201955407,2,0.999887912892671
823,100,11,144.140547065784,146.266876945124,145.142743264898,-0.5,0.512498289068413,0.17699693799024,0.310504772941347,2,0.997566829907937
823,100,12,147.33614526327,145.24692154699,146.586838002549,-0.45,0.1887938526678,0.536607841558017,0.274598305774183,2,0.983870558962502
823,100,13,115.047694229315,114.618641813638,114.592289285446,-0.4,0.286124157781885,0.354586400973137,0.359289441244978,2,1
823,100,14,197.560825003018,199.670565064046,199.058213436478,-0.35,0.549082046428736,0.191211060524625,0.259706893046639,2,0.999643168002648
823,100,15,176.593763070921,178.7018454466,179.934157950302,-0.3,0.650729714464552,0.226796509835227,0.122473775700221,2,0.999758066298646
823,100,16,185.916459115303,-2133.79654045351,188.359676449489,-0.25,0,1,0,2,0.999937455134005
823,100,17,166.511451509107,168.637727980556,170.658401064168,-0.2,0.679754972680375,0.234767147970122,0.0854778793495032,2,1
823,100,18,167.893819718034,170.020118619165,170.512201075983,-0.15,0.619039846766604,0.213795551779436,0.16716460145396,2,1
823,100,19,163.229685029745,164.94749518009,165.909937399587,-0.1,0.59331747837962,0.251344512364861,0.155338009255519,2,1
823,100,20,209.024855564939,211.151080500452,213.254506765194,-0.0499999999999999,0.68211266039199,0.235587493707956,0.0822998459000537,2,1
823,100,21,189.083434388738,191.209748023332,191.88939941251,0,0.628446076841291,0.217042548522236,0.154511374636473,2,1
823,100,22,206.576108117953,208.702553260486,210.285802968416,0.05,0.665859669564601,0.229948729926796,0.104191600508603,2,0.997458165667419
823,100,23,186.142435522352,188.268705959015,190.431698353797,0.1,0.683768869753081,0.236154141192654,0.0800769890542644,2,1
823,100,24,202.849276410391,202.847435533045,200.851000713534,0.15,0.212005438462097,0.212200666300401,0.575793895237502,2,0.998278652067408
823,100,25,226.264082537518,228.385067743437,230.181881693548,0.2,0.672359897794798,0.232828273074134,0.0948118291310684,2,1
823,100,26,218.015999933609,220.142344817461,221.804986929014,0.25,0.668559612136303,0.23089270535122,0.100547682512477,2,1
823,100,27,217.999856659633,219.160810021491,221.327717651933,0.3,0.571747232738681,0.319967782800534,0.108284984460785,2,1
823,100,28,243.747911678237,245.870103163101,246.157473019343,0.35,0.607594642635169,0.210274161665992,0.182131195698839,2,1
823,100,29,234.703752637972,236.829991756365,238.736313085271,0.4,0.676349037076694,0.233595201830139,0.0900557610931671,2,1
823,100,30,236.203241699102,237.451127192237,239.378899340888,0.45,0.574647752563124,0.307912146076524,0.117440101360352,2,1
823,100,31,243.213389192892,243.123650844852,242.711889137918,0.5,0.300220975829944,0.313998423008474,0.385780601161583,2,0.993087925734792
823,100,32,206.052754994446,208.179041818396,209.833577727936,0.55,0.668280277260398,0.230802934794642,0.10091678794496,2,1
823,100,33,236.295813799951,238.155136772969,238.382712641147,0.6,0.572434465305952,0.225932610524283,0.201632924169766,2,1
823,100,34,205.60059967176,204.214845304358,205.88279055182,0.65,0.258540463690278,0.51694133599972,0.224518200310002,2,0.997052133672749
823,100,35,276.410595835977,277.555190005093,278.898792344154,0.7,0.53983188874632,0.30458819665379,0.155579914599889,2,0.997398048095221
823,100,36,277.064422119024,277.716558578799,279.185536022496,0.75,0.483554587650722,0.349008396156694,0.167437016192584,2,0.997940030727324
823,100,37,291.385003047052,293.511244550972,293.321612413604,0.8,0.579675686317594,0.200206239688309,0.220118073994098,2,0.999698625300296
823,100,38,272.954762161698,274.956418927318,276.638521322445,0.85,0.655267622927011,0.240859880091767,0.103872496981221,2,1
823,100,39,247.297681393921,249.423942335127,251.393485828759,0.9,0.678252033750756,0.234249896541062,0.087498069708182,2,0.999931663402236
823,100,40,262.69042794046,263.125067018358,262.501215246108,0.95,0.344364610499852,0.277100836700937,0.37853455279921,2,1
823,100,41,246.328137451995,247.338209330335,245.530158756246,1,0.323226929085649,0.195062243330274,0.481710827584077,2,0.999171600331661
