"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
6,25,1,50.7247697616081,52.4829981693058,55.1737577737104,-1,0.65648131465048,0.272538537853109,0.0709801474964109,2,0.99481166905827
6,25,2,47.3539668963194,45.6900243427101,48.2531380615012,-0.95,0.254082055907131,0.583840918799422,0.162077025293447,2,0.863920812620544
6,25,3,63.0060654799132,63.2040831202713,65.94957871003,-0.9,0.468327772862732,0.424180723868904,0.107491503268364,2,0.929293894927662
6,25,4,55.5703595880216,44.8503033663635,47.6912896396543,-0.85,0.00377179689899808,0.802377848547448,0.193850354553554,2,2.14166745546476e-15
6,25,5,48.8046182126715,51.4020101857987,54.0789585599317,-0.8,0.743798078376133,0.202973131147399,0.0532287904764675,2,1
6,25,6,49.836827903393,50.6685415426241,51.9839510206581,-0.75,0.499609361462197,0.329629631824674,0.17076100671313,2,1
6,25,7,51.3675997537739,51.1818931919734,53.9908003300531,-0.7,0.422531163239256,0.46364375322877,0.113825083531974,2,1
6,25,8,42.1667366016434,39.7022443827641,42.550996063703,-0.65,0.190326740977848,0.652615669000094,0.157057590022058,2,0.514326274668375
6,25,9,67.7729986522918,70.2638381435906,73.0717470253557,-0.6,0.73609759364796,0.211863662071084,0.0520387442809554,2,1
6,25,10,51.1129947337724,53.7103783248245,56.5154798380156,-0.55,0.746262746817618,0.203646561623423,0.0500906915589586,2,1
6,25,11,65.6556768644826,68.2038384667899,71.008569862238,-0.5,0.741567359983155,0.207407446491832,0.0510251935250134,2,1
6,25,12,68.799468062942,71.3535567849269,74.1639228871815,-0.45,0.74224122277773,0.206981605588415,0.050777171633855,2,1
6,25,13,56.5528264465855,55.9202880215848,57.8584929313221,-0.4,0.345713524414477,0.474318805230859,0.179967670354664,2,0.953212591333732
6,25,14,77.9449064985299,80.5423221906799,83.0841990035665,-0.35,0.74104440528823,0.202219290194348,0.0567363045174225,2,1
6,25,15,83.3986021590919,84.5200346499485,87.3671165489192,-0.3,0.58538317523362,0.334136765859266,0.0804800589071135,2,1
6,25,16,54.0304245400492,52.3575709980346,54.5026306150118,-0.25,0.244033137321608,0.563254064686944,0.192712797991449,2,1
6,25,17,67.6411602280677,69.6415145295816,71.9182736787351,-0.2,0.673111008714236,0.247579838891216,0.0793091523945472,2,1
