"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
504,100,1,-763.683214835152,-761.676574382721,-761.063188735599,-1,0.611068942290578,0.224054552861272,0.16487650484815,2,0.999822155556189
504,100,2,-116.818728201204,-114.692446216288,-112.587569357605,-0.95,0.682159549308789,0.235596967733344,0.0822434829578664,2,1
504,100,3,-56.6999578445336,-54.57383261198,-53.1483655813649,-0.9,0.660177149776996,0.228022792595349,0.111800057627655,2,1
504,100,4,-4.71707984611932,-2.6853782090781,-1.66450836062243,-0.85,0.6331375370167,0.229255444053612,0.137607018929689,2,1
504,100,5,77.4850663964904,79.5901207925211,80.8460624881644,-0.8,0.651323364008061,0.227347353548763,0.121329282443177,2,0.996547342756054
504,100,6,85.1979888008157,86.8457392368753,88.6801615356179,-0.75,0.619556417350653,0.271816864719904,0.108626717929442,2,0.977546640404599
504,100,7,99.52686028192,101.38670394747,102.890709092977,-0.7,0.632671051661526,0.249642223954958,0.117686724383516,2,1
504,100,8,51.2503021937525,53.3767183535863,54.4157692926486,-0.65,0.64484554180202,0.222694914450501,0.132459543747479,2,1
504,100,9,98.7726280338601,100.896568492039,102.776626011577,-0.6,0.675292901070695,0.233498649922555,0.0912084490067497,2,0.998895778406274
504,100,10,111.254614005813,112.581060577151,113.349539596141,-0.55,0.535901430953149,0.276090016978538,0.188008552068313,2,1
504,100,11,149.998072737919,151.231665228448,147.821991216497,-0.5,0.221821803989204,0.119710715662924,0.658467480347871,2,0.999112427829762
504,100,12,177.799588726462,179.925800277623,181.970506001118,-0.45,0.680442642171317,0.235012276965667,0.0845450808630164,2,0.99703541320438
504,100,13,141.782683077898,143.908890069113,139.711160113769,-0.4,0.240232566769844,0.0829720651540563,0.6767953680761,2,0.998916626035544
504,100,14,202.622024558688,204.254191844936,206.060101015771,-0.35,0.61675157387086,0.272702829088806,0.110545597040335,2,1
504,100,15,173.00155121573,172.189802138017,174.263392430421,-0.3,0.329737437699297,0.494808704979825,0.175453857320878,2,1
504,100,16,175.767833724072,177.373959947334,177.077747098773,-0.25,0.508280063531924,0.227686456153248,0.264033480314828,2,1
504,100,17,196.342975155544,198.469362032229,200.420103685533,-0.2,0.677705714983487,0.23404647498285,0.0882478100336639,2,1
504,100,18,199.841117411814,201.968582169183,203.888215197295,-0.15,0.676887379239155,0.233637910927192,0.0894747098336527,2,0.997393767736348
504,100,19,158.350731281821,160.477437393041,162.646846626362,-0.1,0.683991394312131,0.236179540475728,0.0798290652121415,2,0.998315324470208
504,100,20,183.540292857321,185.665681184553,185.153443613772,-0.0499999999999999,0.558064425199477,0.192824461561531,0.249111113238993,2,1
504,100,21,194.620372374764,196.746462558239,198.903628062875,0,0.683589657653108,0.236113525626265,0.080296816720627,2,1
504,100,22,204.520984966937,203.474972253118,205.447551897772,0.05,0.301540302777251,0.508726242746786,0.189733454475963,2,1
504,100,23,251.548839040423,253.675134216549,249.780483987754,0.1,0.265508384955412,0.0916978409132379,0.64279377413135,2,1
504,100,24,216.30850411718,217.631698615288,219.754055610324,0.15,0.590111066978423,0.304512920847164,0.105376012174412,2,0.999331229856285
504,100,25,220.598986108931,222.536835216096,224.614596540322,0.2,0.660600585192607,0.250691937632617,0.0887074771747757,2,1
504,100,26,235.478115102882,236.82198869612,238.432246196286,0.25,0.575034820788808,0.293680898970503,0.131284280240689,2,1
504,100,27,244.099799706111,240.756439386228,239.813564108163,0.3,0.0673533152574891,0.358393765614147,0.574252919128364,2,0.999504402939146
504,100,28,197.460761705368,199.099647496028,197.28087885124,0.35,0.394510421261538,0.173851704178538,0.431637874559924,2,1
504,100,29,231.939691530066,234.065953076811,236.207071652759,0.4,0.683166309499214,0.235947082949136,0.0808866075516498,2,0.999999463362419
504,100,30,233.306462579308,235.097326801287,237.249280540344,0.45,0.646123566096121,0.263896941358415,0.0899794925454636,2,1
504,100,31,252.04625628535,252.407367973096,252.458380618242,0.5,0.377559588015547,0.315189032309738,0.307251379674715,2,0.999208408134171
504,100,32,254.321235614147,255.743817738443,254.644648427454,0.55,0.42704004061618,0.209680872187605,0.363279087196214,2,0.992105116840799
504,100,33,237.292118506854,239.365856010225,241.247865508308,0.6,0.669825418323736,0.237495424275091,0.0926791574011737,2,1
504,100,34,257.605745454528,258.671795772632,259.575275416192,0.65,0.510111938948619,0.299347477491634,0.190540583559748,2,1
504,100,35,248.962738051372,251.089090532266,249.375534614179,0.7,0.463206117143368,0.159971534813765,0.376822348042867,2,1
504,100,36,279.894865617559,281.891080551154,283.550697270566,0.75,0.653883432749255,0.241005952266558,0.105110614984187,2,0.994844005191674
504,100,37,242.269561140736,243.493136219786,244.754821577626,0.8,0.54614828788585,0.296220168069918,0.157631544044232,2,1
504,100,38,292.889541953338,294.741688952489,295.866036912359,0.85,0.61657072930526,0.244227347523311,0.139201923171429,2,1
504,100,39,269.531928382191,271.65825586091,273.056498827052,0.9,0.659189872150969,0.227658767764419,0.113151360084612,2,1
504,100,40,259.611960952046,261.738196205894,262.1388398082,0.95,0.614228932480075,0.212140774705991,0.173630292813934,2,0.99874518034043
504,100,41,260.013653275455,260.841012998871,261.425837337983,1,0.464084094823594,0.306858249498521,0.229057655677885,2,0.999859625441652
