"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
522,100,1,260.388760302055,258.073270958718,260.096921816324,-1,0.187271185888292,0.596036811801775,0.216692002309934,2,1
522,100,2,184.046215436569,181.362479349842,183.410294263644,-0.95,0.161277149746615,0.617076100217833,0.221646750035552,2,0.975566230851253
522,100,3,184.879935548139,184.027447772188,186.19070415312,-0.9,0.327789675595666,0.502008000965005,0.170202323439329,2,1
522,100,4,181.139310750128,-1854.38515440078,185.185524451969,-0.85,0,1,0,2,0.998822715028713
522,100,5,240.234889385066,242.323329886669,240.870295672082,-0.8,0.480818937316701,0.169231993934033,0.349949068749266,2,0.999247136832655
522,100,6,166.112975220312,168.23950112259,168.913057195763,-0.75,0.628174621405283,0.216925773243685,0.154899605351032,2,1
522,100,7,218.761956161707,217.339954879484,219.200394335694,-0.7,0.260472742062542,0.530329684739909,0.209197573197549,2,1
522,100,8,201.807499982447,203.933883909697,204.9166300401,-0.65,0.642412195926456,0.221858143363176,0.135729660710368,2,1
522,100,9,179.548216972953,181.529512440268,183.424434898457,-0.6,0.659930081637749,0.245055853697608,0.0950140646646421,2,0.983901819739389
522,100,10,215.892722567037,214.973100007559,217.113785989258,-0.55,0.319811990818131,0.506510256976051,0.173677752205818,2,0.99659707457956
522,100,11,239.555583285066,241.495694639983,243.600711223099,-0.5,0.661647974786554,0.250805559832148,0.0875464653812979,2,1
522,100,12,224.021641058135,218.303086805301,218.87282958397,-0.45,0.0316732084607984,0.552662932840944,0.415663858698258,2,0.998973618200318
522,100,13,224.64895893217,226.606869195899,221.369117629992,-0.4,0.153128477756741,0.0575308980607913,0.789340624182468,2,1
522,100,14,247.376615532436,247.476878017986,247.695164245518,-0.35,0.356650303122005,0.339211740574953,0.304137956303041,2,1
522,100,15,272.945699673245,275.071991554088,276.305747545138,-0.3,0.652853544080718,0.225474457506845,0.121671998412436,2,1
522,100,16,270.683589515438,271.518042677651,273.361038116143,-0.25,0.520548242797434,0.342974461505978,0.136477295696589,2,1
522,100,17,288.666026533685,290.404859864987,292.276736448116,-0.2,0.631467771187274,0.26470876972805,0.103823459084676,2,0.999944307375521
522,100,18,173.871272517515,175.997497337517,177.967928785022,-0.15,0.678274435927427,0.234261864518721,0.0874636995538524,2,0.999834789573428
522,100,19,205.611682084469,207.737953264694,209.90868700671,-0.1,0.683980541385246,0.236227158673972,0.0797922999407821,2,0.999779082927797
522,100,20,235.694857760763,237.723038139068,238.783326735361,-0.0499999999999999,0.634434225592703,0.230129784280959,0.135435990126338,2,1
522,100,21,252.285159967669,254.382230381218,256.37013927469,0,0.675604418469556,0.236766048912413,0.0876295326180311,2,1
522,100,22,269.16052489475,271.286820615156,273.443144233709,0.05,0.683588776717312,0.236088957602251,0.0803222656804372,2,1
522,100,23,254.145235567962,256.271607732225,255.204520765307,0.1,0.517017874517046,0.178554051572709,0.304428073910245,2,1
522,100,24,238.231050218185,239.838908222634,241.792325560474,0.15,0.618774487027715,0.276943049027411,0.104282463944873,2,1
522,100,25,213.270025971844,214.907896077744,216.746257491996,0.2,0.618523909440725,0.272707773539763,0.108768317019512,2,1
522,100,26,277.354963763964,277.871021940807,279.09740478672,0.25,0.456409829596091,0.352609801221035,0.190980369182874,2,0.992121450292903
522,100,27,239.785647296266,239.58165838966,240.334198574153,0.3,0.348735850066509,0.386182174321197,0.265081975612294,2,1
522,100,28,238.646486272443,238.051844572307,237.891861600182,0.35,0.262839242940586,0.353846587935213,0.383314169124201,2,1
522,100,29,261.070701858775,262.631597097384,259.083735273632,0.4,0.240452471475268,0.11017553062386,0.649371997900872,2,0.994125143460552
522,100,30,243.140065240147,244.740590293772,246.166493915099,0.45,0.599013284675706,0.269083367823377,0.131903347500917,2,1
522,100,31,257.724813979438,259.851672278514,261.655044670714,0.5,0.673215021371149,0.232440813241114,0.094344165387737,2,0.999242508522223
522,100,32,282.951326114423,285.0775698773,287.247448632146,0.55,0.683954242870155,0.236221314183964,0.0798244429458809,2,1
522,100,33,240.827277233794,242.69676102481,242.818825942268,0.6,0.567496802712168,0.22284873431623,0.209654462971603,2,0.998763987703054
522,100,34,279.599358920133,277.330372233121,279.307111990098,0.65,0.189863682425268,0.590399659907418,0.219736657667313,2,1
522,100,35,278.966074530243,281.092303164815,282.344193963516,0.7,0.653564176908279,0.225727025139822,0.120708797951899,2,1
522,100,36,264.351467062869,265.060895609149,267.030921058126,0.75,0.509348848859044,0.357243945758417,0.133407205382539,2,0.997482136349053
522,100,37,259.072259953735,255.595580985749,255.845246652943,0.8,0.0854096718101767,0.485800881656454,0.42878944653337,2,0.984533617710554
522,100,38,269.152139584464,268.405961111576,270.430900250567,0.85,0.335589254300674,0.487347387993757,0.177063357705569,2,1
522,100,39,281.797213355003,283.097640548637,285.254051549469,0.9,0.58840863847428,0.307110639863811,0.104480721661909,2,1
522,100,40,288.627439170485,289.26407310642,288.836832704467,0.95,0.380521880924429,0.276781036985209,0.342697082090362,2,1
522,100,41,268.213303021436,270.339491213253,271.077362872673,1,0.631229790192503,0.218017616385534,0.150752593421962,2,1
