"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
13,25,1,44.2663664539213,46.48485937408,47.2872614815536,-1,0.644903940237309,0.212694085651262,0.142401974111429,2,1
13,25,2,35.6834087773852,37.7033709748204,40.3902595408878,-0.95,0.685274656196618,0.249594753622495,0.0651305901808864,2,0.997867631191558
13,25,3,70.3552663948438,69.1918409471129,72.0445732089723,-0.9,0.310674176789588,0.555827182896158,0.133498640314254,2,0.989120059289
13,25,4,107.427900737277,100.736721659348,100.977143802244,-0.85,0.0183350337147001,0.52029875700804,0.46136620927726,2,0.99870531994718
13,25,5,42.2551200172127,43.6256177247485,39.9210745943901,-0.8,0.212027070032906,0.106854180034732,0.681118749932363,2,1
13,25,6,42.2097487824468,36.8168610549853,39.639228084395,-0.75,0.0514336605685331,0.76260232540401,0.185964014027457,2,0.952647287440071
13,25,7,69.840226521653,69.3088076121235,68.2716982592075,-0.7,0.222461974951954,0.290169618295783,0.487368406752263,2,0.989944329255777
13,25,8,54.5125676006457,45.9574397438897,47.2910556131421,-0.65,0.00908606202481956,0.654784073238786,0.336129864736395,2,3.68859116170544e-97
13,25,9,81.5960638216958,81.5862913644768,81.8921882141573,-0.6,0.34876311794343,0.350471424457496,0.300765457599074,2,1
13,25,10,60.3601726148357,62.3265967798047,65.1503649632569,-0.55,0.682467419159666,0.255316181858959,0.0622163989813747,2,1
13,25,11,45.414523984245,47.981373985645,48.3615971070001,-0.5,0.663922265553828,0.183963997365901,0.152113737080271,2,1
13,25,12,49.4586476597885,51.6202626512314,53.6823028712667,-0.45,0.684772973472655,0.232358133900052,0.082868892627293,2,0.988495796525139
13,25,13,41.0034462379417,41.5534277252711,39.9015665789553,-0.4,0.286167091992225,0.217366557670082,0.496466350337693,2,0.856588271442246
13,25,14,65.4467027142991,68.0441103673759,69.6445335799296,-0.35,0.716602088014746,0.195550154661863,0.0878477573233906,2,1
13,25,15,68.8863674896768,71.4384922661716,69.3219211524494,-0.3,0.479975614412538,0.133977638754161,0.3860467468333,2,0.983948984351133
13,25,16,71.2050533867257,73.7739094338737,75.4272233748844,-0.25,0.715350891281701,0.198015469370295,0.0866336393480041,2,0.999734317793361
13,25,17,71.1823595723007,73.7797570941096,76.55542764839,-0.2,0.745710334926319,0.203494397320969,0.0507952677527122,2,1
