"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
166,100,1,157.748453392217,155.887864394863,143.126134137826,-1,0.000666467926501317,0.00168966660762125,0.997643865465877,2,1
166,100,2,120.492625126352,119.747134719607,121.913888779676,-0.95,0.339783781571456,0.49326900885586,0.166947209572684,2,1
166,100,3,185.517892635324,186.5319452376,188.229673644292,-0.9,0.537633939473934,0.323808281710908,0.138557778815158,2,1
166,100,4,300.876835794399,299.669947216924,300.090084934042,-0.85,0.231998096830608,0.424186601822116,0.343815301347276,2,1
166,100,5,116.21668633303,105.191747504516,105.654283160092,-0.8,0.00224533332676703,0.556308724255936,0.441445942417297,2,1
166,100,6,182.598181293033,169.726734372857,170.531070633069,-0.75,0.000959757990414337,0.598633369916812,0.400406872092774,2,0.929812778946268
166,100,7,169.527945452741,170.297079605602,172.437615880356,-0.7,0.522415787532234,0.355632083178654,0.121952129289112,2,1
166,100,8,177.504226516162,179.589595734745,181.701075520477,-0.65,0.67789414061477,0.238962475104183,0.0831433842810468,2,1
166,100,9,278.469329519416,277.381465517992,279.468791343077,-0.6,0.300348881329167,0.517431286929869,0.182219831740963,2,1
166,100,10,219.521173155835,219.582850727886,216.07808119589,-0.55,0.132226149321522,0.128210689577991,0.739563161100487,2,0.99963206266824
166,100,11,242.103002998926,242.949114607248,244.26661632915,-0.5,0.501498320975022,0.328502502294185,0.169999176730793,2,0.992073266760653
166,100,12,207.322571517359,209.386156989425,211.188564080458,-0.45,0.666186364422545,0.237407179001049,0.0964064565764052,2,1
166,100,13,196.168904090188,195.10742847202,196.939536581163,-0.4,0.295821077079897,0.502950930326569,0.201227992593534,2,0.999995085236587
166,100,14,169.033631913422,170.832150388286,172.643766089931,-0.35,0.636401788140994,0.258933395605185,0.104664816253821,2,0.997760466080554
166,100,15,200.211166919579,200.9147587077,203.073406045626,-0.3,0.514809835436944,0.362129429085507,0.123060735477549,2,0.998969037666588
166,100,16,199.024516862693,198.390084038672,199.28138893811,-0.25,0.307430324853785,0.422193984675452,0.270375690470763,2,0.997813536590627
166,100,17,220.519566248525,219.781770230399,221.792916122715,-0.2,0.336113131712562,0.486066678903841,0.177820189383597,2,1
166,100,18,231.168570596757,233.294280855233,235.061627096716,-0.15,0.671936027069668,0.232132425627478,0.0959315473028542,2,0.99999819683304
166,100,19,250.815601011273,250.003061871242,252.063032523391,-0.1,0.329255346213128,0.494280489248594,0.176464164538278,2,1
166,100,20,221.08810449061,220.5778922393,221.008132247169,-0.0499999999999999,0.300174559714354,0.387404860286826,0.312420579998819,2,1
166,100,21,253.926296006374,253.973420895727,256.141613650174,0,0.433455029525704,0.423361154554295,0.143183815920001,2,1
166,100,22,222.734165302791,223.743284647748,224.209763986231,0.05,0.480322066992358,0.290004714377526,0.229673218630116,2,1
166,100,23,250.58723798979,248.790919759962,250.943595337936,0.1,0.232998543277126,0.572029930712175,0.1949715260107,2,0.996021006409687
166,100,24,276.739396029454,254.80452822226,256.563551858586,0.15,1.21940144378563e-05,0.706712429843004,0.293275376142558,2,0.967006974504481
166,100,25,251.050139587314,253.176230381287,255.316863152835,0.2,0.683134405162232,0.235956208286506,0.0809093865512619,2,1
166,100,26,249.36082281533,248.587645025053,250.75485246062,0.25,0.336697938508131,0.495602948280933,0.167699113210936,2,0.996570378276597
166,100,27,254.487003985963,256.1710023851,257.946037609561,0.3,0.621806092038247,0.267904103959776,0.110289804001977,2,0.998962178314116
166,100,28,253.974320972022,253.335331782371,253.291708279273,0.35,0.264325373252274,0.363825884364961,0.371848742382765,2,1
166,100,29,263.110816265232,264.118975359824,266.284686048141,0.4,0.552909895749083,0.333991486719498,0.113098617531418,2,1
166,100,30,243.150031494535,245.267075719791,247.177877642616,0.45,0.675478386491211,0.23436952769435,0.0901520858144393,2,1
166,100,31,275.292056467329,275.939510764278,278.066607695052,0.5,0.506790378779383,0.366636287911995,0.126573333308622,2,0.99814777461945
166,100,32,300.329339871384,300.519835828417,302.25893590555,0.55,0.436641635692889,0.396971632917835,0.166386731389277,2,0.989934140067511
166,100,33,291.336537005952,293.462816995885,294.166499105236,0.6,0.629604033001626,0.217446122624794,0.15294984437358,2,1
166,100,34,271.075790922972,271.444722093413,272.632610537838,0.65,0.436550809920418,0.363013196032222,0.20043599404736,2,0.987493281030611
166,100,35,264.411503979487,261.15254702981,262.903938979385,0.7,0.121562274401874,0.620115129057909,0.258322596540217,2,1
166,100,36,283.979341354517,285.519884287343,287.51407537533,0.75,0.612118929767554,0.283342135528624,0.104538934703822,2,0.997636525623047
166,100,37,255.374498751245,257.297654289714,259.071452201399,0.8,0.64944928553626,0.248277477479891,0.102273236983849,2,0.999641482739709
166,100,38,264.783256004227,266.909412165918,268.776849699306,0.85,0.675146274904802,0.233189467908343,0.091664257186855,2,1
166,100,39,245.226762895999,245.97713009015,248.000072587829,0.9,0.516242805213996,0.354743009518308,0.129014185267696,2,0.999559306073162
166,100,40,278.002723141138,280.12913625799,282.019359861756,0.95,0.675876226572064,0.233411596583511,0.0907121768444252,2,1
166,100,41,290.396118655924,292.005167188669,293.485799854207,1,0.602175099351808,0.269353326554468,0.128471574093724,2,1
