"run","b","sim","BM_AICc","OU_AICc","BS_AICc","cv","BM_wt","OU_wt","BS_wt","fc","lambda"
223,100,1,-723.620282788796,-721.635619794588,-719.69853798774,-1,0.66161765953035,0.245269189100843,0.0931131513688066,2,0.99631861672561
223,100,2,-127.221674522315,-125.095228922004,-124.489994441711,-0.95,0.62480190429516,0.215769745534232,0.159428350170608,2,0.986880341020083
223,100,3,-28.4474446816346,-26.56842329643,-26.9319222891594,-0.9,0.537769246293161,0.210170449401976,0.252060304304863,2,1
223,100,4,10.6840356331195,12.8103107337162,13.656264225781,-0.85,0.636285889586341,0.219754370300588,0.143959740113071,2,1
223,100,5,10.9042608769069,12.9575387356548,12.5801052052677,-0.8,0.55840422849646,0.200025367212569,0.241570404290971,2,1
223,100,6,81.833620483946,83.6809291394861,85.3657945265457,-0.75,0.63772818426426,0.253219783554564,0.109052032181177,2,0.992301254508543
223,100,7,77.0270935512757,78.6802438592665,80.5662446623067,-0.7,0.62190967280267,0.272113622166152,0.105976705031179,2,1
223,100,8,97.5940830612132,99.7182562899219,100.052822985258,-0.65,0.610422188952275,0.211043487988368,0.178534323059357,2,1
223,100,9,121.899299374541,124.025527656104,122.98682296245,-0.6,0.519227307028541,0.17932998810962,0.301442704861838,2,0.99913977450315
223,100,10,119.283129359245,121.409290394079,123.490575041695,-0.55,0.681481353787375,0.235376973820909,0.0831416723917163,2,1
223,100,11,116.754842437964,118.420036556787,120.441247260188,-0.5,0.627656575843964,0.27297933701361,0.0993640871424254,2,0.998290951835
223,100,12,160.236953647607,159.639796910817,158.904569194016,-0.45,0.232842350883687,0.313857790652942,0.453299858463371,2,0.986446827783721
223,100,13,148.666453342923,150.792716786074,151.251701748728,-0.4,0.617313723400336,0.213203186642295,0.169483089957369,2,0.999787877649443
223,100,14,174.733939788731,175.641323965404,177.501200264146,-0.35,0.530238091361017,0.336848760028153,0.132913148610829,2,1
223,100,15,147.458898688082,147.269925938187,149.209655703204,-0.3,0.397488121210514,0.436876883747968,0.165634995041518,2,0.999046744382498
223,100,16,185.943329580765,188.069599647925,189.997275899796,-0.25,0.676999935317456,0.233816388727184,0.0891836759553607,2,1
223,100,17,153.01168774315,155.019110841696,156.97549403268,-0.2,0.664750726247829,0.243642155588603,0.0916071181635679,2,1
223,100,18,152.653704979815,154.780218143284,156.902529587682,-0.15,0.68267188022935,0.235746659745295,0.0815814600253555,2,1
223,100,19,175.570195179619,176.922339118059,178.380728789466,-0.1,0.570153866024072,0.289986478367477,0.139859655608451,2,1
223,100,20,207.291623066866,206.322951383034,207.423070971213,-0.0499999999999999,0.280939440992166,0.455991867780171,0.263068691227663,2,0.985991531234812
223,100,21,229.911586722471,-1012.60499702208,233.923944627734,0,1.55221545483249e-270,1,2.08775510544704e-271,2,1
223,100,22,248.216029669533,250.342378931432,252.052911026813,0.05,0.670154403585205,0.231442973404985,0.0984026230098095,2,1
223,100,23,208.978247812569,210.796298948913,212.880660541097,0.1,0.647241152442604,0.260784235339348,0.091974612218048,2,0.988788454867095
223,100,24,268.527011337654,270.653076638545,270.442259791552,0.15,0.578298641469416,0.199748238390449,0.221953120140135,2,1
223,100,25,207.790608643103,208.810663937246,210.442852939528,0.2,0.53591032367435,0.321802882975969,0.142286793349681,2,0.997670602094513
223,100,26,223.908259029651,226.034610803436,226.805731674831,0.25,0.632821616696431,0.218549534065142,0.148628849238427,2,1
223,100,27,224.70364933983,226.829763944437,227.780436458423,0.3,0.640974701436374,0.221391513065038,0.137633785498588,2,1
223,100,28,261.334545987731,262.771168150001,264.569853928699,0.35,0.593141426464101,0.289200952145594,0.117657621390305,2,1
223,100,29,225.225973897346,226.629234771668,228.458480157226,0.4,0.590173178773392,0.292593882215888,0.11723293901072,2,0.998129696484351
223,100,30,261.086716975612,263.212861173322,262.202777057769,0.45,0.521450239283229,0.180105313102257,0.298444447614513,2,1
223,100,31,241.140640871603,243.265727589692,245.145114583463,0.5,0.67539791169146,0.233401152320108,0.0912009359884323,2,0.999516780604417
223,100,32,209.410973871549,211.537247446939,213.265724900992,0.55,0.670735620450688,0.231652467433514,0.0976119121157988,2,1
223,100,33,230.662098449079,232.588519616218,233.657566596085,0.6,0.622935794165631,0.237753131035306,0.139311074799063,2,0.999996227608811
223,100,34,244.264263676108,246.390614125757,248.085325516005,0.65,0.669631227449417,0.231262153165113,0.0991066193854691,2,1
223,100,35,268.881054755282,270.98760950687,272.292471980214,0.7,0.653408411241613,0.227904115928138,0.118687472830249,2,1
223,100,36,267.857687843152,269.962723212722,269.613662779636,0.75,0.566676153094638,0.197802745090986,0.235521101814376,2,1
223,100,37,236.768726005637,238.8950333598,240.751005900507,0.8,0.67480726699284,0.233054758887601,0.0921379741195583,2,1
223,100,38,248.744963694615,-1271.26871310005,248.808209322681,0.85,0,1,0,2,1
223,100,39,270.302414176071,272.381422000886,274.470234162212,0.9,0.676556680653092,0.239250786298597,0.0841925330483106,2,1
223,100,40,256.377731403985,258.504124078708,259.841914387118,0.95,0.656916192237882,0.226866130877596,0.116217676884522,2,1
223,100,41,282.544940268296,284.671229041463,286.564735932539,1,0.675963190692963,0.233456143299464,0.0905806660075727,2,1
