"sim","b","BM_AICc","OU_AICc","BS_AICc","BM_wt","OU_wt","BS_wt"
1,25,80.183585621693,80.153371408729,81.9524200588843,0.411831666608975,0.418100484071118,0.170067849319907
2,25,68.9929524495293,71.0675926223696,72.4792768070317,0.653864252761482,0.231731570689305,0.114404176549213
3,25,85.8222189862849,88.1867790176721,90.1235965007828,0.702749137268161,0.215448083016144,0.0818027797156947
4,25,71.9554964448644,73.4644189042087,76.3101449034794,0.631469276593869,0.296957211517876,0.0715735118882546
5,25,63.3782202945163,60.8659340523087,63.7078706785675,0.186570906498872,0.655209140822606,0.158219952678522
6,25,63.195355623254,64.8599765785268,64.4039842827323,0.504670231133992,0.219553234801829,0.275776534064179
7,25,71.8148207570274,69.3762471447437,71.2327132241816,0.17474545832792,0.591473687092484,0.233780854579596
8,25,65.6767658076488,68.2741923305505,70.9299310733949,0.743379518831335,0.202855407182745,0.0537650739859203
9,25,61.597802194555,64.1646051354103,65.1557169586672,0.691607300537989,0.191639660284473,0.116753039177538
10,25,66.956566400925,69.5539653336306,71.116934798378,0.715413173401053,0.195226568598069,0.0893602580008774
11,25,55.1125438826594,53.9763411509567,56.7282158573371,0.311455191302647,0.549691298713392,0.138853509983961
12,25,77.3495822774357,77.1160389958891,79.9188788388555,0.416560676265693,0.468157029650383,0.115282294083924
13,25,79.3882696318357,81.9856566093009,84.8423551808881,0.747216319463854,0.203906435427652,0.0488772451084937
14,25,74.6100100541855,76.9411901464872,79.797979487234,0.721261149958003,0.224844989846738,0.0538938601952592
15,25,64.2615015555004,66.1797333806837,64.9243292721892,0.475932216837376,0.182392239456835,0.341675543705788
16,25,39.7301964691223,38.9411443201297,41.322622918065,0.340748640761562,0.505562239800131,0.153689119438307
17,25,78.152531760421,75.4659357669822,78.1609112809356,0.171600804847184,0.657515852491096,0.17088334266172
18,25,78.0758188903951,80.5842263890041,82.6056733056133,0.719869576343542,0.205380899681305,0.0747495239751532
19,25,69.6224900892653,72.1121191849887,73.6689072835446,0.704113873236779,0.202780790731673,0.0931053360315473
20,25,83.1395620221941,85.7354010765832,88.2751579657395,0.740848496998012,0.20232526389731,0.0568262391046783
21,25,73.2079369772202,75.6459970667106,78.3861268747178,0.729605004545043,0.215610438366326,0.0547845570886304
22,25,61.8128118279563,64.4101460942709,63.1857114021704,0.562982159931875,0.153635176316332,0.283382663751792
23,25,66.3074326053753,68.8612272543937,71.5658266047199,0.740171814997636,0.206434881154019,0.0533933038483455
24,25,70.0364392357804,64.7946355866654,66.4048158689283,0.0478602193762374,0.65798786620323,0.294151914420532
25,25,72.4386273209362,74.9846764402371,77.8385743721832,0.74228535133247,0.207827660322598,0.0498869883449326
26,25,85.0476622041828,87.6442153513027,90.1913050730197,0.741071118847693,0.202313813477036,0.0566150676752708
27,25,56.3633210365651,58.9607130095695,61.8067288671198,0.747021244392619,0.203852692586051,0.0491260630213307
28,25,72.4290468281663,74.8478613480758,77.5635563220222,0.727209246493767,0.216980393739603,0.0558103597666297
29,25,76.9155143581355,79.0518327194919,81.8558939380046,0.700177476806945,0.240609349172195,0.0592131740208603
30,25,69.8485699155368,72.4459655979504,71.7822091416133,0.604895726489305,0.165068121959752,0.230036151550943
31,25,67.1185068028843,69.2312474383986,70.7380797035819,0.661636154959245,0.230061225706167,0.108302619334588
32,25,72.6941133425386,67.817125301709,69.3946757140339,0.056621000836679,0.648637478779788,0.294741520383533
33,25,55.3056675482357,57.902957690735,57.9957812093748,0.652134413773481,0.177968332208614,0.169897254017905
34,25,59.2385167086543,61.5748574845249,64.4256988165714,0.721663989195438,0.224390817752435,0.0539451930521272
35,25,64.4988538845264,67.096259556799,69.6483326780407,0.74125730806197,0.202278401391675,0.0564642905463541
36,25,76.7966605596079,78.8300337749954,80.4778814492849,0.657673109362049,0.237940681665158,0.104386208972793
37,25,73.9832717999886,76.1059898953008,77.1327156421222,0.643894104520281,0.222777882159955,0.133328013319764
38,25,53.0067479786074,54.0426677644171,55.6502488339168,0.536940778814245,0.319874238540024,0.143184982645732
39,25,58.3253945507967,60.8677916789473,63.4033062878716,0.735594836169115,0.206330841816435,0.0580743220144496
40,25,73.2705431481692,72.7281446505365,74.4159562834118,0.347761585735236,0.456101966535939,0.196136447728825
41,25,66.469201993467,69.0665938149629,71.8930438355566,0.746660626743763,0.20375430000511,0.0495850732511268
42,25,91.0050387077448,90.2000613594737,92.219804306571,0.328913094741617,0.491903343202051,0.179183562056332
43,25,76.8205518463665,75.530269745608,78.3716096364802,0.297025344352962,0.566206311684635,0.136768343962403
44,25,75.6400508503092,76.3222506166066,78.9225865789425,0.525010958541419,0.373276433089289,0.101712608369293
45,25,56.1001729264368,55.4729223386896,58.2940494625982,0.370059423310355,0.506380766952957,0.123559809736688
46,25,65.7724688027448,64.5805849641252,67.2686527169351,0.304135495742733,0.551926690888987,0.14393781336828
47,25,71.077123900672,69.9747871754679,72.7587804585366,0.315792894477378,0.547988863191817,0.136218242330805
48,25,64.8163354146933,66.057921507181,68.4337660231582,0.587757305818151,0.31593012674614,0.0963125674357097
49,25,78.2591194079011,80.6981835574089,79.2459773730804,0.524687146394574,0.154975974020076,0.32033687958535
50,25,64.5603481320016,66.7711299562541,69.1263406343204,0.697807669324009,0.231031163254264,0.0711611674217267
1,100,275.803448258848,277.808820835663,279.089695437366,0.640915694943716,0.235147185347556,0.123937119708728
2,100,263.640702262561,265.767141309836,267.864789717806,0.681973505915287,0.235514218120727,0.0825122759639856
3,100,280.096817616735,278.525273426907,280.685917347764,0.253873658684233,0.557024280996307,0.18910206031946
4,100,245.16711843261,246.220464150404,248.040154311764,0.546949967395121,0.323010384240222,0.130039648364656
5,100,232.614858796005,234.741207243352,236.276467614479,0.664168327919884,0.229375729590339,0.106455942489776
6,100,261.396255008971,263.349743214979,265.290776169016,0.658241431325071,0.247850979868109,0.0939075888068203
7,100,298.442756944916,300.569036235346,302.014640552864,0.660934657426895,0.228266849159381,0.110798493413724
8,100,310.87387508286,312.690776244108,314.740771090663,0.646079567364335,0.260465934994841,0.0934544976408245
9,100,286.202403619372,279.113075353651,281.02252846299,0.0204260913188043,0.707315772031358,0.272258136649837
10,100,267.351198685153,269.232305836318,271.319541338193,0.654490457199973,0.255520701378958,0.0899888414210686
11,100,258.927829809891,249.564044162125,249.919010769313,0.00501531688774634,0.541525107145457,0.453459575966797
12,100,296.882954993927,298.274165807096,300.299638823786,0.595259946693301,0.296899230134492,0.107840823172207
13,100,270.297453976806,271.829630840658,273.79117817115,0.610073109469285,0.283578893852744,0.106347996677971
14,100,282.634093812613,283.209820060206,284.936854737511,0.484012067511974,0.362943333306622,0.153044599181405
15,100,279.370794786065,281.30836864825,283.214280021698,0.655353141254161,0.248734809343577,0.0959120494022625
16,100,291.445733563446,293.558910426998,295.384552003723,0.672413988381974,0.233757855308848,0.0938281563091783
17,100,276.897927823244,278.868654620401,280.197448355691,0.638814564875589,0.238471741223219,0.122713693901192
18,100,253.651360565399,255.777663902784,257.943120174841,0.683839845249922,0.236174768899865,0.0799853858502135
19,100,265.817971592433,267.944190327562,268.752477834003,0.634542666707003,0.219158488956652,0.146298844336345
20,100,238.172341922802,240.298627110254,241.68730166537,0.658827612780923,0.227538468738565,0.113633918480511
21,100,281.005437709002,283.131726827002,284.921950342683,0.672733684744826,0.232340734809096,0.094925580446078
22,100,255.480218303671,257.558359248631,259.06917991602,0.657895988729283,0.232752666947043,0.109351344323674
23,100,274.599041638826,275.838976205504,277.675865639938,0.57055355531121,0.306936153191281,0.122510291497508
24,100,247.934140427831,250.06022615586,252.144942351118,0.681570327222118,0.235416568440332,0.0830131043375501
25,100,289.952951899363,291.8213554196,291.133228271005,0.513571101412311,0.201781761339885,0.284647137247804
26,100,250.616769911732,250.990085076446,252.174538422602,0.436939654015313,0.36254097837726,0.200519367607428
27,100,267.011996492064,269.138267842864,271.19765632909,0.680870188481768,0.235152912402223,0.0839768991160091
28,100,248.739810609555,250.865974314343,248.646964009095,0.417901660121488,0.144338940828457,0.437759399050055
29,100,262.076454711701,257.985268827862,259.902409274478,0.0854761138744876,0.661050283581183,0.253473602544329
30,100,285.682059906325,286.253082468531,288.226594341782,0.492168250049535,0.36992835382451,0.137903396125955
31,100,270.3388529229,271.686212462694,272.297247919546,0.530379761394695,0.270403019527092,0.199217219078214
32,100,264.878023161451,265.638489744764,267.077931409431,0.495887052411828,0.339038914295735,0.165074033292437
33,100,247.91156900545,249.811137027269,251.12781430204,0.630084867495215,0.243732304352185,0.1261828281526
34,100,281.495797072801,283.622064284322,285.767132092622,0.683275947518536,0.235984280542448,0.0807397719390161
35,100,285.429360799349,286.930486198906,288.858537347392,0.605276073383082,0.285751334780432,0.108972591836486
36,100,244.884688520148,246.253153667792,248.413798844292,0.596751220513145,0.301047402777951,0.102201376708903
37,100,274.228805303319,276.354520433118,277.791978549525,0.660572664621315,0.228206191184234,0.111221144194451
38,100,278.224787460128,279.447033117008,278.207993410591,0.391976476658785,0.21274175260246,0.395281770738756
39,100,256.34611072915,258.472452552545,260.016898138763,0.664491721915254,0.229488176295405,0.106020101789342
40,100,306.010779013441,301.845823592868,303.871601649493,0.0837625686279828,0.672138179002718,0.244099252369299
41,100,297.585823679146,297.165174686508,299.312003357155,0.376515231931865,0.464649333411594,0.15883543465654
42,100,287.622168056894,288.858212634645,289.880277858708,0.536956547669234,0.28942462069443,0.173618831636336
43,100,250.885988425346,252.268835760714,250.788535591958,0.392034553072809,0.196355406138051,0.41161004078914
44,100,272.001565255527,272.571945332513,272.564728264801,0.398968941870419,0.29997331942276,0.301057738706821
45,100,235.701348786125,234.587727295294,236.034164261712,0.278412016924314,0.485856268913647,0.235731714162039
46,100,273.938856120108,275.173435386971,277.315628352452,0.579971720782932,0.312839322363043,0.107188956854025
47,100,266.740661743564,268.866942867532,270.958441842772,0.681783134862966,0.235467067101173,0.0827497980358615
48,100,271.571857753799,270.59192321787,272.749148987472,0.313741105229305,0.512107932323028,0.174150962447668
49,100,299.875804580033,301.978920744371,301.872271613403,0.582098330626955,0.203381048202046,0.214520621170999
50,100,293.920060049607,296.046368285522,298.206841733578,0.683703958986385,0.236127260117917,0.0801687808956981
