"sim","b","BM_AICc","OU_AICc","BS_AICc","BM_wt","OU_wt","BS_wt"
1,25,72.2688479231003,74.8662557472156,76.0480680523913,0.702239312629989,0.19163074842708,0.106129938942931
2,25,64.8335232750064,64.1613053060468,62.5315660923702,0.179830998865582,0.251671961426551,0.568497039707866
3,25,64.5727596369985,67.1701508630966,69.3997663566466,0.734004912656785,0.2003007743341,0.0656943130091147
4,25,46.9809413051118,49.5783947485829,52.4338486274108,0.747199861332205,0.203895168038201,0.0489049706295943
5,25,58.0423520545084,60.6223571983119,59.6344853455721,0.579250139814049,0.15945022950061,0.261299630685341
6,25,56.7642504142667,59.36165807706,61.4350484782514,0.730109732462335,0.19923619090344,0.0706540766342249
7,25,59.2652090945959,61.8625983380843,64.5490338123995,0.743985225029577,0.203024478204491,0.0529902967659317
8,25,61.6466778754479,64.2440770533072,66.2824806342464,0.729199687528246,0.198988697247788,0.071811615223966
9,25,72.8668761501143,75.0353205187292,76.5601926397164,0.668481278341157,0.226056779935359,0.105461941723484
10,25,64.9741045222111,66.74906377988,66.4771002341362,0.530968299042636,0.218595434455132,0.250436266502232
11,25,53.13100654235,54.6497088574024,56.8449557067945,0.615720216779225,0.28813856972172,0.096141213499055
12,25,63.6503964451116,64.9894378867386,67.6405985625313,0.606813128873357,0.310660340518303,0.0825265306083405
13,25,69.8722753341214,69.3417430071346,70.0062464213603,0.308738535318461,0.402526493951526,0.288734970730013
14,25,62.0438425528691,64.6412362686294,65.2090101691918,0.676438608284958,0.184591418979755,0.138969972735286
15,25,81.7161995016719,84.3136044710106,87.1310265968833,0.746494409734353,0.203707602310316,0.049797987955331
16,25,71.3707882388581,73.946505288216,76.7753267207625,0.74464927768124,0.205419620158987,0.049931102159773
17,25,59.8902204310135,61.836466656053,64.5942694181573,0.678851024635003,0.256538457948472,0.0646105174165248
18,25,62.7209411277644,64.8026452611662,63.7954091677608,0.516124770890144,0.182271343219038,0.301603885890818
19,25,73.7059905299592,75.727819339512,76.5671503101744,0.623808417607903,0.226995204881343,0.149196377510754
20,25,61.1567467169538,63.7541507288664,63.4860086285504,0.630945253631184,0.172175979697199,0.196878766671617
21,25,85.0073495961582,85.9271902113268,85.4251857187837,0.409367025074159,0.258447303408413,0.332185671517428
22,25,55.8352312319324,47.1070417510894,48.363438082638,0.00823019308976762,0.646714038767621,0.345055768142611
23,25,78.1545705033987,80.4390128218004,83.1960129288397,0.714535270644495,0.22801495092655,0.0574497784289549
24,25,77.4503139593534,72.4014508862027,75.1986546904227,0.0603625251533793,0.753553490161277,0.186083984685344
25,25,56.6474197128371,58.9962392170817,61.5039516143916,0.715721790395599,0.221158973147498,0.0631192364569034
26,25,58.8274788386501,61.4248897607726,64.2645750507218,0.746906709264412,0.20381950628247,0.0492737844531179
27,25,62.0046808664167,64.6020839488576,65.8589245384905,0.704993668738295,0.192382827682426,0.10262350357928
28,25,58.9119621188941,60.890852351199,61.9891207697787,0.630330701308118,0.234346195089606,0.135323103602276
29,25,77.2774201523072,79.3227102877152,79.6496679475483,0.600584315356462,0.215995586055393,0.183420098588145
30,25,75.5324719494692,78.1298841117396,80.8063112100536,0.743789681828768,0.202968790941995,0.0532415272292366
31,25,67.2740920211828,68.1690553617576,70.4609260374291,0.542750880718716,0.34694586570633,0.110303253574955
32,25,88.9225543458949,89.1896409275361,87.4240913410787,0.250603746946578,0.219275669577822,0.530120583475599
33,25,73.4052997917009,71.0104163498219,72.6311625194263,0.172882018477556,0.572521969101735,0.254596012420709
34,25,63.5878614401508,64.6964195947754,67.4020432535249,0.580383704412291,0.333422470753356,0.086193824834353
35,25,69.4248637578624,72.0222647853596,74.4191231818007,0.737894588814275,0.201361231569479,0.0607441796162462
36,25,67.8508468794829,70.2355054620206,72.8013063787053,0.720639113289611,0.218723677015397,0.0606372096949919
37,25,77.4500550357192,77.8253500880389,80.4348046875067,0.486915392063323,0.403607491055221,0.109477116881456
38,25,89.6820962937263,92.2794870400045,95.0504245612855,0.745619956786929,0.203470423641907,0.0509096195711646
39,25,53.635866671636,56.2332184413705,58.8842850955726,0.743278922802677,0.202835537424988,0.0538855397723351
40,25,68.6409295939532,70.0711943227653,72.7351380174689,0.617956990712404,0.302259674215693,0.0797833350719031
41,25,39.7995611285844,41.660351899079,44.3249524076965,0.667348557754403,0.263200763298509,0.0694506789470876
42,25,73.577340040655,75.9429004269845,78.3576926708745,0.715287545813906,0.219182437432371,0.0655300167537225
43,25,68.0879566880578,70.069920256006,72.1508800335659,0.665621306704939,0.247086657776002,0.0872920355190593
44,25,62.0887745050284,64.0512592163805,64.5300811071048,0.598844538721063,0.22447395207642,0.176681509202517
45,25,70.6119792738248,73.2093816036638,75.7096564832067,0.740160455368249,0.20197942370229,0.0578601209294602
46,25,71.9474324676187,74.5448230920265,76.6957922226385,0.732075998884515,0.199774457955281,0.0681495431602042
47,25,77.5570257749466,77.5533694822781,78.3433353359052,0.373586801524168,0.374270397532283,0.252142800943549
48,25,66.8056856945667,64.9411818440203,67.3920609713871,0.233312046415175,0.592664657785997,0.174023295798828
49,25,77.0010617074073,79.5026642003466,82.3450253965485,0.737794785230549,0.211212444024988,0.0509927707444632
50,25,66.4312654306152,67.7157715370697,70.5014572422137,0.603582736667649,0.317548344422956,0.0788689189093951
1,100,242.425483344275,244.540910643858,246.061302901444,0.662421160567047,0.230024976859863,0.10755386257309
2,100,234.359760663687,236.158089798396,236.206996659585,0.554327022629387,0.225560911231382,0.22011206613923
3,100,281.406635242861,283.533038911593,285.642452281477,0.682299873778406,0.235631094816064,0.0820690314055307
4,100,284.81835074673,283.296039696174,282.300561578821,0.150098876197023,0.321323941192498,0.52857718261048
5,100,299.499511174933,301.452521945353,303.541663316106,0.662630032225996,0.249563010012859,0.0878069577611454
6,100,270.150174545996,270.228377842053,272.351851783899,0.435873238818622,0.419158787701692,0.144967973479686
7,100,260.184083743192,260.119127992909,260.849901712981,0.363656666031624,0.375661349932323,0.260681984036053
8,100,285.691544186075,287.806721182764,289.546203959186,0.669869277834229,0.232640440376147,0.0974902817896242
9,100,295.290789421456,297.417101866339,297.898745837702,0.618500410692142,0.213607802163997,0.16789178714386
10,100,261.147892683651,261.14773404664,262.897991492994,0.413749603200435,0.413782422502336,0.17246797429723
11,100,280.985384873368,283.11160277875,284.895062713435,0.672509586897267,0.232271608755259,0.0952188043474743
12,100,270.638451646783,271.986217433734,273.896284450341,0.586211994276137,0.298807213835699,0.114980791888164
13,100,262.167454186922,264.293755381204,265.658718295093,0.657937752071665,0.22722932004041,0.114832927887925
14,100,273.331718353334,274.319608890622,276.080974323446,0.536726056472176,0.327517850448951,0.135756093078873
15,100,269.91414337778,270.348023208501,272.468567175966,0.479894366529926,0.3863045679941,0.133801065475974
16,100,240.97473033122,241.829065163695,242.716963556225,0.482896218630498,0.315019438381022,0.202084342988479
17,100,273.012048038723,275.138288023249,277.179625087548,0.680348769868785,0.234976514602049,0.0846747155291659
18,100,263.55282516093,263.191758149386,263.278307442645,0.298955332595934,0.358105515386698,0.342939152017368
19,100,237.095003449612,238.390246913391,240.549148542172,0.587857342850432,0.307619174764187,0.104523482385381
20,100,279.986267801818,282.11327788322,284.28161709002,0.683995026601995,0.236144901459248,0.0798600719387573
21,100,260.163955763258,219.796803676771,264.120157377475,1.71547462525539e-09,0.999999998047221,2.37304532516454e-10
22,100,249.533401952459,250.79864093027,246.643830140551,0.173245893335665,0.0920279601171198,0.734726146547215
23,100,276.222361464602,270.716902605335,272.818871335444,0.0451082498501556,0.707540295680028,0.247351454469816
24,100,284.995456369382,287.12177204089,289.178432801618,0.680796977880897,0.23512241711994,0.0840806049991633
25,100,254.348579509334,256.474475363617,258.630609923353,0.683540339625419,0.236119432394645,0.0803402279799357
26,100,294.056926884914,296.183537394553,296.977300523737,0.63391222405265,0.218897863029369,0.14718991291798
