"sim","b","BM_AICc","OU_AICc","BS_AICc","BM_wt","OU_wt","BS_wt"
1,25,75.6684716097868,77.2525437005386,79.3695506596261,0.62108944902985,0.281304880877148,0.0976056700930019
2,25,62.7056611939617,65.3030478599658,67.6026480716133,0.735666372870128,0.200754623807281,0.063579003322591
3,25,59.8551051269126,61.3801362484809,61.2295430955014,0.507752269351488,0.236862098541502,0.25538563210701
4,25,76.7798481090841,79.3698487814331,82.0525334137604,0.743206804064856,0.203562687957366,0.0532305079777782
5,25,70.416643298897,71.2491822453852,73.5205468778751,0.534377394834793,0.352423242933902,0.113199362231305
6,25,74.0601027934729,76.5598778584346,78.4444452120319,0.715199617457583,0.204931167918189,0.0798692146242278
7,25,81.1126837499317,83.7100849692901,85.4969725174572,0.722249462993747,0.197091874126675,0.0806586628795787
8,25,71.5326044687107,73.8166441483587,76.5796488616102,0.714617296057564,0.228087039729159,0.0572956642132767
9,25,55.8549996277346,57.0656226980779,59.3210439907761,0.580499703656196,0.316897302803251,0.102602993540553
10,25,75.53823717214,75.4031643759427,78.1602367173462,0.427456445210816,0.457322485112697,0.115221069676487
11,25,78.3054488576255,80.0847320215552,73.2860098363122,0.0729273210761697,0.0299587597684844,0.897113919155346
12,25,71.533544409406,74.1309672142078,75.6566300153459,0.714213941726899,0.194896988197622,0.0908890700754791
13,25,69.7924144998575,72.3898190714516,75.2368778614846,0.74704156715544,0.203856954253061,0.0491014785914991
14,25,56.0232768969855,58.5083228111766,60.9090667131944,0.726974573645819,0.209844870425157,0.0631805559290234
15,25,85.3560557259458,87.2697247379639,90.0309066135943,0.675364090904261,0.259411974567604,0.0652239345281345
16,25,56.9617885713025,59.5208506019632,60.4719906042461,0.68915256491199,0.191700002032058,0.119147433055952
17,25,62.6015862444499,65.198979046148,66.1954189870903,0.695073538015057,0.189676738946042,0.115249723038901
18,25,65.537927803188,67.1172532941813,69.8778707692042,0.637682404922481,0.289506461412596,0.0728111336649231
19,25,80.9879595456313,83.5663028139701,85.1871372298995,0.715304670898979,0.197065651764854,0.0876296773361665
20,25,61.9202600449846,64.5089711249308,67.3513175124149,0.74613257387467,0.204495865445967,0.0493715606793627
21,25,73.6937586233883,75.5384259563441,78.395568291344,0.669849333923628,0.26632547362771,0.0638251924486612
22,25,63.9400043754264,63.0004990233036,65.7688274397752,0.333294347684204,0.533137147040782,0.133568505275014
23,25,76.6821375397928,77.769462359963,80.0326636875774,0.565650275162699,0.328426670828886,0.105923054008415
24,25,84.700749406979,86.8065612113913,87.2456982321561,0.613850959651577,0.214186313429597,0.171962726918826
25,25,86.1400610450291,88.4270994608259,87.7692653663188,0.567694455053593,0.180921662704507,0.2513838822419
26,25,65.9684044230458,65.484662386168,68.0390320612165,0.380409687905462,0.484501155599274,0.135089156495264
27,25,52.7973273196255,54.6674924129998,56.6374026160623,0.649707185471425,0.255044803777762,0.0952480107508124
28,25,68.9062612106791,70.8977007399573,73.6767940958981,0.684218292300168,0.252789529388957,0.0629921783108752
29,25,53.8337137788996,55.9548740390657,58.763762201029,0.698684262672515,0.241922834957178,0.0593929023703073
30,25,75.5110716630696,76.2737556174061,77.1013378753672,0.468501380444041,0.319960346530967,0.211538273024991
31,25,71.6869139529637,74.1241721599891,76.822965036497,0.728691961963914,0.21542697531087,0.0558810627252164
32,25,61.453478631636,64.0508269325033,66.9018680440985,0.747109223302232,0.203881152837048,0.0490096238607202
33,25,67.8075261309391,69.8588465185467,72.6747489102695,0.691429457146676,0.247918716860758,0.060651825992566
34,25,73.8603507689713,76.4577557886988,77.8528374607328,0.709859095289798,0.193710346321152,0.0964305583890506
35,25,30.5580053002262,33.1545267540367,35.786472976521,0.74281507591454,0.202793130613524,0.0543917934719357
36,25,63.2530426912623,62.6549816355483,64.3505467926557,0.341737681860369,0.460850621259173,0.197411696880458
37,25,61.7107663607665,53.2514731714568,55.0159033134137,0.0101913351414087,0.700072889849318,0.289735775009274
38,25,60.3505042104755,62.5313155822844,54.851692276204,0.0589295244594592,0.0198050418332681,0.921265433707273
39,25,90.0834059850764,92.6808151869542,95.3273533588589,0.743193624487485,0.202806436233002,0.0539999392795126
40,25,72.4086204822277,73.7993499834484,75.8578315522035,0.596254641207347,0.297466934882726,0.106278423909927
41,25,65.5826306957819,68.1314500941915,70.9175457399033,0.741276388804052,0.20725788743603,0.0514657237599183
42,25,77.7136546601562,78.7283634231417,81.3611193528565,0.567051418493236,0.3414139269925,0.0915346545142643
43,25,73.5761179108484,76.1735235792128,79.0257018842198,0.74713545652966,0.203882463513673,0.0489820799566672
44,25,62.7915207624806,65.1638496694155,68.0209605343029,0.725384803115208,0.221525525804959,0.0530896710798333
45,25,69.276631632443,69.7773605671376,71.0469599929731,0.456378559884122,0.355298461525831,0.188322978590047
46,25,59.6681659258205,62.2070020920721,61.6384902822539,0.604458330581306,0.169849823000372,0.225691846418322
47,25,69.0161369735288,70.9279880110219,71.9346366175674,0.618480168728705,0.237778509753512,0.143741321517783
48,25,79.8376934486486,82.4351193032952,84.034619408266,0.716574875135618,0.195540949083768,0.0878841757806142
49,25,57.0340460785997,56.7173267904454,59.1315845004182,0.396517594177329,0.464555046338153,0.138927359484518
50,25,50.5429296733028,52.8261455272316,55.0589110507725,0.702313497715883,0.224252344406772,0.0734341578773451
1,100,285.504469979681,287.630742443794,289.77250123357,0.683185177412001,0.235952311420998,0.0808625111670011
2,100,291.637563569411,291.99800242087,291.350136072314,0.334488375174597,0.279326877617869,0.386184747207534
3,100,277.821072120359,279.94739769652,281.264163311915,0.656102810929072,0.226592831388359,0.117304357682569
4,100,265.226878183921,264.896550292244,266.825688491193,0.380346316631175,0.448651377058967,0.171002306309859
5,100,309.911192866655,312.03744475336,313.289889504401,0.653588657793421,0.225732855911149,0.12067848629543
6,100,251.206341793769,251.77159261172,253.723473324334,0.490710061785019,0.369898276282677,0.139391661932304
7,100,285.689992028391,287.81636960896,289.941488548729,0.682735329787052,0.235784554376947,0.0814801158360009
8,100,296.082121730414,298.179920175986,299.885712408281,0.666834042695004,0.233607412167389,0.0995585451376066
9,100,281.477207184646,283.603504171267,285.338789137544,0.670960749706748,0.231727507965724,0.0973117423275276
10,100,291.131134392907,293.257421476755,295.428454567048,0.683990428311101,0.236228694879555,0.0797808768093442
11,100,276.215243273484,278.341075158242,280.377111851202,0.680151540448302,0.234956334105848,0.08489212544585
12,100,266.301226449842,268.2925865449,270.261552923032,0.663341643813927,0.245086230490199,0.0915721256958736
13,100,231.583396746536,230.521397987566,231.316964071348,0.260204696596592,0.442512182591399,0.297283120812009
14,100,282.995020478959,284.360759906453,286.223331433271,0.586777345778577,0.296419513240632,0.116803140980791
15,100,300.040278989863,301.913694726821,303.476571841022,0.636409906480464,0.249419194825538,0.114170898693998
16,100,270.96718775534,273.047338536107,273.995200565502,0.635544182628121,0.224619132180633,0.139836685191246
17,100,293.30402389993,295.430311700188,297.568076604703,0.683076425808213,0.235912942772129,0.0810106314196582
18,100,278.033048212433,279.238654289142,281.220851546152,0.571295716731935,0.312656120473981,0.116048162794084
19,100,260.176332233245,262.302488506848,261.223481168467,0.516051722080606,0.178239626321654,0.305708651597741
20,100,266.920010015366,268.250638709772,268.468467573871,0.506285249107199,0.260287267648333,0.233427483244467
