"sim","b","BM_AICc","OU_AICc","BS_AICc","BM_wt","OU_wt","BS_wt"
1,25,64.5665654382377,65.7672798077655,67.2251793427099,0.551487944650889,0.302554913882077,0.145957141467034
2,25,74.0670431080772,70.8383147086969,72.8530771330485,0.12723327204647,0.639308030497003,0.233458697456527
3,25,62.9269370031727,64.9354215385621,67.7911536125886,0.687675840545609,0.251910860613121,0.0604132988412701
4,25,58.5362016627424,58.0753561086559,60.8364667185567,0.388239896940198,0.488845367060784,0.122914735999018
5,25,59.424088048053,61.3118013600933,62.6627212583695,0.630056912484716,0.245170404307388,0.124772683207896
6,25,71.5141643888625,71.7285930866706,74.271633027737,0.465066469720953,0.417784601421469,0.117148928857578
7,25,63.8419284510252,62.9047072346707,59.4829216506482,0.0874149791498735,0.139669268828108,0.772915752022018
8,25,59.7266516416075,62.324054020901,65.1743186677157,0.747100114338148,0.203873154416958,0.0490267312448941
9,25,65.53032320569,-183.675273760917,70.3085179552132,7.68585503746216e-55,1,7.04888430437234e-56
10,25,68.3866623243096,65.7824721728901,67.9888898111843,0.169576734382397,0.623532326312984,0.20689093930462
11,25,72.2311509489206,66.2344176210822,68.10430466396,0.0345714152591947,0.693252198618118,0.272176386122687
12,25,65.1670264082021,60.8004479725509,63.6575906490823,0.0833162329634297,0.739469192607845,0.177214574428725
13,25,70.1766824301518,72.7740858397147,75.5558747299025,0.745826610751649,0.203525528286757,0.0506478609615938
14,25,63.2640002079412,65.8614051726131,64.8175128519681,0.577106979505912,0.157484205927078,0.265408814567011
15,25,68.8188068666791,70.6516349169563,73.2016270529969,0.661502653906187,0.264568440044863,0.0739289060489498
16,25,75.2155978346598,77.2344116443849,80.0286532981082,0.687491820763513,0.250546123051972,0.061962056184515
17,25,65.4533971129442,68.0507579966479,70.8571678670521,0.746285043612034,0.203654958382318,0.0500599980056485
18,25,67.463582061761,69.5799454823699,70.8673467952194,0.65383993534467,0.226938910385386,0.119221154269944
19,25,76.9497799290641,75.9912334335404,78.7426763899043,0.330806346419505,0.53421928235925,0.134974371221246
20,25,60.6987914329426,62.2182627141732,63.7376290643805,0.592898577035978,0.277352070033611,0.129749352930411
21,25,63.7701607956515,66.367554537222,67.8533669144251,0.712906950820645,0.19454315933843,0.0925498898409253
