"sim","b","BM_AICc","OU_AICc","BS_AICc","BM_wt","OU_wt","BS_wt"
1,25,70.5551707210175,70.0140385327456,72.782680619217,0.378927101737579,0.496662110638193,0.124410787624228
2,25,67.3888866986411,69.9862768771356,72.1757494296579,0.733028486892754,0.200034424715165,0.0669370883920807
3,25,79.828953494251,77.8374222492536,80.4957067015322,0.226075746689583,0.611940911466606,0.161983341843811
4,25,63.4311569402591,65.8827911215688,67.7068220624715,0.708502360855122,0.207958034193088,0.0835396049517897
5,25,65.6666233031536,68.2640385646637,71.0368597181298,0.745658016971786,0.203478315619206,0.0508636674090083
6,25,67.8204421749592,70.3809182008397,73.2208252578014,0.743403903624121,0.206644824514054,0.0499512718618256
7,25,77.4097027344056,79.317039462186,80.4418484008716,0.62309278720041,0.240093175661784,0.136814037137806
8,25,70.0600004241179,-117.803012000799,73.9947597621642,1.60718242661556e-41,1,2.24720680331893e-42
9,25,47.5720097600404,49.1761578025644,52.0058015884873,0.642118569378109,0.287924689998571,0.0699567406233193
10,25,66.7846665431402,69.3820755994419,72.1514721090276,0.745592435423353,0.203461050706831,0.0509465138698159
11,25,68.2952357060682,70.0495025644471,69.867343170704,0.534298504703905,0.222254084274362,0.243447411021732
12,25,58.8203354420395,61.1577755651018,62.8887551266653,0.693698608754999,0.215576863972328,0.0907245272726732
13,25,70.3149590775709,69.1861453908197,69.7273658226505,0.243907465095619,0.428887975444263,0.327204559460118
14,25,41.943236498622,39.0423512894893,41.8792496558119,0.158792856210026,0.677251818634945,0.163955325155029
15,25,64.5198137186086,66.411339096531,67.7652942000592,0.630620247812406,0.244922336506193,0.124457415681401
16,25,59.26756853126,61.8610223356894,64.6395730819767,0.745390803567236,0.203808687442389,0.0508005089903749
17,25,60.8882917425794,63.4857705138869,64.5296645375161,0.696966037468597,0.190185002765426,0.112848959765978
18,25,63.3250903502895,65.6708152056144,67.8581441701733,0.707638249011991,0.218999749883157,0.0733620011048521
19,25,64.9771420815943,67.5746889153481,70.4160924417145,0.746951159975232,0.203817785132428,0.0492310548923407
20,25,70.4443096918636,73.041712752153,74.632632151282,0.716301893409725,0.195468684848401,0.0882294217418733
21,25,69.8503029072785,72.1494830388192,73.9764564579793,0.692602784034958,0.219393426443442,0.0880037895215994
22,25,80.2085753746,82.7794337197748,83.8548196280602,0.695384878544536,0.192296086577209,0.112319034878255
23,25,77.381430643208,79.97240313274,81.5781249055465,0.71611502226599,0.196047025194586,0.0878379525394233
24,25,65.4534456489528,67.1145586989147,69.8544405869333,0.646598519287935,0.281791954963288,0.0716095257487777
25,25,67.0990207577465,69.6680214022776,72.4695828383702,0.743499466268248,0.205792365449482,0.05070816828227
26,25,77.1850092484673,79.5334830248698,81.6814739258761,0.706893410531427,0.218468754277215,0.0746378351913578
27,25,50.3768591619235,51.6024388384393,53.0410875720009,0.553784732458176,0.30006112485135,0.146154142690474
28,25,76.2780263159029,78.8754211322531,79.7111599681085,0.688435458648459,0.187865102169473,0.123699439182068
29,25,66.4596652768714,68.8660738198404,70.9258001270879,0.710515037091872,0.213318390334875,0.076166572573253
30,25,69.7640050590884,72.2933304194182,74.3676151355014,0.723373060967213,0.204233183860305,0.072393755172482
31,25,35.0388073406888,37.6361085674183,40.4906960958508,0.747169652096932,0.203902442663781,0.0489279052392872
32,25,65.8665238624327,67.4681393004557,69.3079722284542,0.614287329126164,0.275794235030012,0.109918435843824
33,25,68.0013938639018,70.5987798729321,73.4559081973142,0.747224074933047,0.203908650538939,0.0488672745280147
34,25,70.6483567010572,73.2457348085112,75.5663781748277,0.736155412827327,0.20088893666588,0.0629556505067935
35,25,71.4818165331227,71.6742117129185,73.9640861084008,0.45509559374053,0.413356287688388,0.131548118571082
36,25,82.4062857557453,84.0574519130613,86.2972735820641,0.632552615375661,0.277045104440988,0.0904022801833505
37,25,65.3120244538435,67.9094267268377,70.4361028177152,0.740722487555225,0.202132800160995,0.0571447122837809
38,25,66.1301307376891,62.039763778034,64.5081077049039,0.091068379891235,0.70401110595678,0.204920514151985
39,25,61.2457815841702,63.8431664165762,65.8576632698732,0.72856911840963,0.198818049556494,0.0726128320338763
40,25,58.4745250566539,60.7937949466902,63.1766912820821,0.70979042694144,0.222590733194982,0.0676188398635782
41,25,64.1498625574823,66.0963806808871,68.890864309613,0.679678656966303,0.256816304665839,0.063505038367858
42,25,64.1401316258611,64.4844364714798,65.9790215675127,0.446310789554676,0.375727115818097,0.177962094627226
43,25,73.5751326231281,74.4266942715836,75.3226917267991,0.48294466573463,0.315488193322531,0.201567140942839
44,25,75.6045867679694,77.1166227303965,78.3266111766825,0.579396595159791,0.272045471678165,0.148557933162044
45,25,76.993170694996,79.5906047238542,81.1544221544359,0.715443846220897,0.195231512827755,0.0893246409513484
46,25,60.5581767560979,63.1543949324045,65.6658868084342,0.740286230906179,0.202133389146293,0.0575803799475283
47,25,60.1450125497844,62.7424105339744,65.0306018908736,0.735399996077534,0.200680797066896,0.06391920685557
48,25,66.2468220768613,67.1259524406076,68.2992621230317,0.499332015341265,0.321727866791381,0.178940117867355
49,25,84.3601361942158,82.6754970719962,85.4100123236267,0.255536310992047,0.593290450781009,0.151173238226944
50,25,80.335908594588,78.2670923358517,79.4321841900875,0.185712196130733,0.522490223205477,0.291797580663791
1,100,272.452645931946,274.575638954283,276.154412715727,0.66532003730629,0.230159298837823,0.104520663855887
2,100,305.748183522375,307.874525202826,309.962503716033,0.681690324281256,0.235427884711226,0.082881791007518
3,100,272.114418019156,274.24066201684,276.411139720063,0.683970616362943,0.236226941459796,0.079802442177261
4,100,272.536430585709,274.662718068641,276.547861685223,0.675706572317572,0.233367666040465,0.0909257616419629
5,100,259.52809384283,260.485072117396,262.532216553304,0.542773340327752,0.336366949072231,0.120859710600016
6,100,241.524123982929,243.642469912089,244.525539628652,0.63705842523514,0.220895205577634,0.142046369187226
7,100,283.558169860538,284.523248428541,286.502217385526,0.54151387237512,0.334230007284048,0.124256120340832
8,100,267.581015885068,269.706683347205,271.467733434631,0.67172812568643,0.232065568068364,0.0962063062452065
9,100,317.089469240781,314.255700299504,316.231915757835,0.15015850609689,0.619291395617975,0.230550098285134
10,100,284.115685617281,286.242024119253,286.378931664116,0.599567495707362,0.207066356316505,0.193366147976134
11,100,279.498938798295,280.109954797482,280.888805139987,0.447255832401305,0.329515292236463,0.223228875362232
12,100,273.68797063242,275.601587918171,277.771876613905,0.660549188674081,0.253728031233976,0.085722780091943
13,100,292.062928514507,294.189345362682,295.675739945101,0.662431771613914,0.22876817218052,0.108800056205567
14,100,278.900194975395,279.697038816628,277.626790483038,0.280771444610912,0.188503967306011,0.530724588083077
15,100,260.276135587829,262.402486683461,264.208786616607,0.673252150176177,0.232512590813325,0.0942352590104977
16,100,265.004551917257,266.843373515699,268.739719679591,0.643811192864209,0.256722235608126,0.0994665715276648
17,100,244.859207246278,246.755971283155,243.013635724825,0.256170002576926,0.0992318745004166,0.644598122922657
18,100,261.498939542027,263.625827791753,265.506367018473,0.675630827821043,0.233271424900217,0.0910977472787391
19,100,277.429675590591,271.40739046148,272.723170847391,0.0314165854149317,0.638089474675776,0.330493939909293
20,100,275.319396322712,274.382517368537,276.526609116194,0.318032242308358,0.508056288530894,0.173911469160748
21,100,301.69070260631,303.141567971153,304.674748539514,0.585126465375865,0.283268531293777,0.131605003330358
22,100,262.077246212026,264.203495138849,266.263790900127,0.68089368527889,0.235163664155406,0.0839426505657038
23,100,247.54418469408,249.262879208183,251.403161626652,0.637486425001379,0.269936224526157,0.0925773504724643
24,100,277.696632718503,279.563261210429,281.09759711018,0.634580707995451,0.249547738226094,0.115871553778456
25,100,236.924526017587,233.561351588397,233.71733668463,0.0881449612036699,0.473697986902855,0.438157051893475
26,100,226.888784117818,229.015207852322,231.09221854413,0.681388682263787,0.235314055493453,0.0832972622427603
27,100,248.748553742211,250.870613586286,252.889766098525,0.679251620910337,0.235088423265979,0.0856599558236843
28,100,269.327919612439,271.454171993413,273.510502024256,0.680780634381044,0.235124213122609,0.0840951524963473
29,100,262.764346869375,264.89063031751,264.58011489135,0.571838363067917,0.197495272101767,0.230666364830316
