"sim","b","BM_AICc","OU_AICc","BS_AICc","BM_wt","OU_wt","BS_wt"
1,25,64.2181552125323,66.8156568925001,69.0904068438204,0.735093250607006,0.20058669007547,0.0643200593175236
2,25,73.1165904619486,75.1976398776307,78.0409592896384,0.69515997669921,0.245578657615382,0.0592613656854083
3,25,80.0941822064435,82.6915649974165,85.2798727131858,0.742007344389325,0.202485392011703,0.055507263598972
4,25,63.885854651163,66.2141181799277,69.0231436543498,0.720028993885244,0.224788445145909,0.0551825609688467
5,25,59.3891601675272,61.9865866870704,64.8275576287136,0.746931834430818,0.203824772982534,0.0492433925866484
6,25,60.8027392415213,62.707462385126,60.854413005588,0.423670860686465,0.163464413139678,0.412864726173857
7,25,61.1367937340662,63.7151107375005,66.1333330098032,0.736523636181059,0.202914118154099,0.0605622456648423
8,25,78.3813176929908,80.9787153508914,83.3365871693939,0.737013000503742,0.201120997155916,0.0618660023403415
9,25,59.226173424605,57.1646458705172,59.6570692164493,0.216948619927559,0.608151682119081,0.17489969795336
10,25,58.4140941607752,61.0114208569012,63.5278345318595,0.740497536276646,0.202079050211937,0.0574234135114164
11,25,72.5879788967422,75.1853988808411,77.4270835298538,0.734297943582187,0.200377857560226,0.0653241988575869
12,25,68.3651557630311,68.1672824784734,65.1985477032871,0.143368772551078,0.158278601693564,0.698352625755358
13,25,74.6413948838398,77.2268174116732,78.6523925839801,0.709663473657573,0.194820693102111,0.095515833240316
14,25,59.9727571399978,60.516938741988,61.5931297759652,0.453194055417633,0.345236472981968,0.201569471600399
15,25,64.0616283721551,66.5179884194711,68.6011708076692,0.716249852278411,0.209735882785821,0.0740142649357683
16,25,68.8602126925428,64.5623492921601,67.0646194955684,0.083126337144794,0.712865872060264,0.204007790794942
17,25,85.105911894761,87.7033103946872,89.2749503116686,0.715689785292893,0.195302094499479,0.0890081202076277
18,25,78.0939192659978,80.6913099389204,80.2826154696936,0.622027737193442,0.169743648481807,0.208228614324751
19,25,72.9706708610972,75.5680573740665,75.3196027985917,0.632162360951403,0.172509620323658,0.195328018724938
20,25,70.8002503804941,70.841981024692,73.0100670496333,0.432789500740211,0.423852766548554,0.143357732711235
21,25,50.0813059871465,52.6787495603358,55.399276483021,0.744657303098905,0.203202360061738,0.0521403368393572
22,25,61.1140657710359,62.7457817180049,65.1864729466444,0.635815617416575,0.281195635293813,0.0829887472896123
23,25,64.3256806604953,66.0581662527999,68.910908129572,0.657232868657347,0.276385215770401,0.0663819155722526
24,25,74.3340601143082,76.6720549178199,79.2294387077346,0.715731754907053,0.222362303870185,0.0619059412227619
25,25,65.7857016889489,68.3831086531223,69.2995052898822,0.691819333939579,0.188787371139298,0.119393294921123
26,25,74.3585474237798,76.9476191354426,79.5599260574,0.741703626010957,0.203245352387229,0.0550510216018136
27,25,74.825742568097,71.8322216992494,74.048891435063,0.144053796675672,0.643516232635403,0.212429970688925
28,25,82.4205691790957,85.0179617405864,87.8672211390623,0.747080772567416,0.20386887708846,0.0490503503441245
29,25,56.9147915561205,58.229343357413,58.9731996109385,0.533176238350792,0.276324561537503,0.190499200111705
30,25,64.3559358446604,58.9643520647105,61.7244708976698,0.0511646925842205,0.758119925488793,0.190715381926987
31,25,74.3180996619921,76.7163853955668,78.4149054868146,0.699108490949105,0.210747992682799,0.0901435163680959
32,25,69.692357327465,71.8650856186852,74.4980669009742,0.700328911872231,0.236319795440817,0.0633512926869519
33,25,71.6062154939111,69.9731269491741,69.8977275257392,0.178181195016499,0.403164736732698,0.418654068250803
34,25,74.4592216474301,77.0565756997828,79.7389879047754,0.743902494852502,0.203005474115098,0.0530920310324001
35,25,69.4526513942588,72.0145977403593,74.6925728522384,0.740426703514677,0.205665995802988,0.0539073006823353
36,25,67.9281110441363,59.2205466084081,61.9321038157,0.0101196612843372,0.78702688659762,0.202853452118043
37,25,62.5390471506134,65.1364532990652,65.659637657816,0.674327243184844,0.184014110629224,0.141658646185932
38,25,71.5887144899912,74.0816965334778,76.4875702959325,0.727878920288396,0.209273852713589,0.062847226998015
39,25,68.936073931407,71.165852163378,68.7994957832822,0.416905273796058,0.136724768882291,0.446369957321651
40,25,79.3576827293786,80.8444586774673,83.2995291339753,0.619260856862936,0.294458661980279,0.0862804811567851
41,25,73.5640103134176,72.9630163608135,75.3646209891083,0.362716335665398,0.4898592282934,0.147424436041202
42,25,63.1870117010905,65.7844801702678,68.633472519997,0.747083050773709,0.203861761297916,0.0490551879283742
43,25,86.1571715370982,88.5243134332217,90.9947754608947,0.71673714382008,0.219453029228957,0.0638098269509637
44,25,67.4932261080449,69.8072811316217,72.307495239511,0.712000992286176,0.223866925624059,0.0641320820897647
45,25,78.1964060469715,80.793818152431,82.9288648982076,0.731679550343011,0.199664127557419,0.0686563220995696
46,25,64.3754489450376,66.7282988226827,68.3204181823471,0.690851043137577,0.213044123025782,0.0961048338366411
47,25,73.2031419545022,74.5765162428365,77.2698815939257,0.611944859133511,0.307955420798519,0.0800997200679704
48,25,52.6924568821456,55.2021323885836,57.3912463460272,0.724349511717406,0.206528057258116,0.0691224310244777
49,25,71.526524054312,63.3710367049236,66.2198277570269,0.0134746052694774,0.795165681636164,0.191359713094358
50,25,75.2597910762043,76.7666285906763,79.6062551298422,0.631088588474256,0.29708773203195,0.0718236794937933
1,100,258.101190581258,259.777027073978,261.116075475579,0.604563536552063,0.261540337034221,0.133896126413716
2,100,273.377831064575,275.273520638311,277.138135719596,0.649290655111719,0.251649105906774,0.0990602389815069
3,100,271.149376218643,272.494629974188,273.596759735634,0.55416754942666,0.28282835636805,0.16300409420529
4,100,275.78344902459,277.909708591944,275.448112512663,0.395582542837819,0.136623598273508,0.467793858888673
5,100,259.325244480777,261.451601055699,262.024741869124,0.62318425933694,0.215220686165718,0.161595054497342
6,100,254.360957170527,255.393072165129,257.28094877914,0.54671507485697,0.326317320103654,0.126967605039376
7,100,259.19341841486,260.954652016892,262.940667516531,0.637717198546237,0.264351094123318,0.0979317073304447
8,100,296.052235351148,298.178489740603,299.135624124803,0.641275478533848,0.221479920626043,0.137244600840109
9,100,258.026637558516,259.67374701087,261.820123048409,0.629356160802934,0.276204795616514,0.0944390435805523
10,100,261.539378455999,261.770975569214,262.920743167356,0.418079679433598,0.372364598733108,0.209555721833294
11,100,251.197326738075,253.323710451282,255.260717537923,0.677293501223203,0.233904486445686,0.0888020123311104
12,100,257.519045399768,259.589211448209,259.723492949118,0.592652800634521,0.210508431490486,0.196838767874993
13,100,294.881117107206,297.007770147616,298.867488271788,0.674961540544648,0.233067751920759,0.0919707075345935
14,100,242.644259339283,243.724442207521,245.726839163139,0.556545055964417,0.324296005655434,0.119158938380149
15,100,292.877019181737,288.742926026741,290.7833584736,0.0851059483121669,0.672460590683529,0.242433461004304
16,100,290.563777363519,291.975131641549,293.001479650731,0.558864141114904,0.275952642389958,0.165183216495138
17,100,265.426982579727,267.169366767655,269.339701775267,0.641097742358867,0.268268899951447,0.090633357689686
18,100,268.020987151682,270.147234460766,272.034954946851,0.675781289873953,0.2333981593238,0.0908205508022475
19,100,300.456999013936,301.97611302262,303.499068488758,0.592993423913765,0.277445995954015,0.12956058013222
20,100,307.439731912896,309.27691626938,311.447266937098,0.651930071991347,0.260172566038313,0.0878973619703397
21,100,250.813077820303,252.939234657035,255.105840273039,0.683855434307634,0.236197453731236,0.0799471119611301
22,100,253.059140092666,255.086845092107,257.253031118937,0.673106244015138,0.24421541489869,0.0826783410861724
23,100,283.084906549281,285.211291358625,287.310329470281,0.682006713354189,0.23553207334979,0.0824612132960204
24,100,271.383457195499,271.610487573306,273.487473126477,0.446044967082959,0.398180165937167,0.155774866979874
25,100,279.991168265092,281.577474907488,283.264789585556,0.607158780010677,0.27468830465476,0.118152915334563
26,100,295.880627971866,297.834505219086,299.094753439318,0.634140570257495,0.238729718222796,0.127129711519709
27,100,257.303860647546,258.689628221983,258.492758321947,0.487329823126262,0.243729099731307,0.268941077142431
28,100,265.221043022472,264.621061592061,266.618393761671,0.351235847163452,0.474114399754661,0.174649753081887
29,100,283.6533234345,285.762827364494,287.374781361102,0.664965244914508,0.231593298822214,0.103441456263278
30,100,249.753117438084,251.629080573598,253.41321272757,0.644403383586154,0.252230495536032,0.103366120877814
31,100,251.912637205344,253.951634388687,255.730348624964,0.662679227971485,0.23907862252841,0.0982421495001054
32,100,285.524910568845,287.651174633283,289.687638192613,0.680210869449946,0.234926058513867,0.0848630720361869
33,100,276.475504111328,277.90944598115,275.962378897222,0.359620568737824,0.175577153079406,0.46480227818277
34,100,246.585962471454,248.360740719579,249.965872107943,0.626465464841703,0.257934202879676,0.115600332278622
35,100,252.47584195474,253.753653164443,255.766125689319,0.581106488651594,0.306748569545179,0.112144941803227
36,100,279.086548942474,280.444728172992,282.581297509534,0.594774580728946,0.301597353909233,0.103628065361821
37,100,267.02585903078,268.740122010799,270.90843208652,0.63779705545113,0.270666828074598,0.0915361164742725
38,100,228.350647843789,230.41407737779,232.426988943663,0.672647801124492,0.239728515811524,0.087623683063984
39,100,285.048770349236,287.175031063333,289.058068721528,0.675638917113051,0.233347423272321,0.0910136596146285
40,100,257.810253372096,259.936251469261,260.629549169304,0.629070245487341,0.217292393038269,0.15363736147439
41,100,261.1243172027,262.826078716518,262.164792520098,0.494702253160029,0.211256981859415,0.294040764980556
42,100,270.097237836126,272.223552559995,274.385729323779,0.683751324588259,0.236142852484872,0.080105822926869
43,100,265.571949158284,262.868220343918,263.089048309812,0.120116466013555,0.464204983472801,0.415678550513644
44,100,281.925391121684,284.029429704622,284.342451601011,0.606844827598364,0.211929533164778,0.181225639236859
