"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",10,25,1,64.5478271480855,66.618729699941,68.9623292574644,0,0.682561831486796,0.242354575689107,0.0750835928240975,2,1
"2",10,25,1,64.3749891902259,66.4833055375331,68.9623292348871,0.1,0.689949632875712,0.240437558890016,0.0696128082342715,2,1
"3",10,25,1,64.2268016657818,66.3675801190028,68.9623295545096,0.2,0.696104933340182,0.238677003629925,0.0652180630298931,2,1
"4",10,25,1,64.1037122714844,66.272235459673,68.9623295134905,0.3,0.701139790365146,0.237091392390224,0.0617688172446292,2,1
"5",10,25,1,64.0060964052495,66.1978749292755,68.9623292320384,0.4,0.705147328431017,0.23569002668867,0.0591626448803132,2,1
"6",10,25,1,63.9342557119503,66.1450106337702,68.9623292278189,0.5,0.708201892290016,0.234475651452298,0.0573224562576858,2,1
"7",10,25,1,63.8884141408218,66.1140564917823,68.9623294537829,0.6,0.710359843887004,0.233445930330367,0.0561942257826287,2,1
"8",10,25,1,63.8687151775216,66.105320070131,68.9623295768546,0.7,0.711659940193173,0.232594766289411,0.0557452935174157,2,1
"9",10,25,1,63.8752202073272,66.1189980842507,68.9623293861933,0.8,0.712123598354196,0.231913057918552,0.0559633437272522,2,1
"10",10,25,1,63.9079096556485,66.1551730901653,68.9623292355819,0.9,0.711754621394776,0.231389283448177,0.0568560951570471,2,1
"11",10,25,1,63.9666811970485,66.213812264108,68.9623295023624,1,0.710538990363921,0.231009374017604,0.0584516356184754,2,1
"12",10,25,2,46.0024505552511,44.7210453700983,44.6910615058081,0,0.207284222894007,0.393386858914507,0.399328918191486,2,1
"13",10,25,2,44.9290583235841,43.9974334510051,44.6910615189788,0.1,0.268840601872424,0.428345915168623,0.302813482958953,2,1
"14",10,25,2,43.9899851320872,43.3582775610991,44.6910614828967,0.2,0.325125151790213,0.445886295249645,0.228988552960141,2,1
"15",10,25,2,43.2026011210361,42.8162529301736,44.6910616183782,0.3,0.371996984052891,0.451267297935223,0.176735718011886,2,1
"16",10,25,2,42.5826987233236,42.3835039560992,44.6910615153698,0.4,0.407630247425153,0.450319752166963,0.142050000407885,2,1
"17",10,25,2,42.1435598093076,42.0707253661138,44.6910615720288,0.5,0.431617039126629,0.447625046938122,0.120757913935249,2,1
"18",10,25,2,41.8950657424658,41.8861859667196,44.6910617271211,0.6,0.444140276210323,0.446116593303251,0.109743130486426,2,1
"19",10,25,2,41.8429890825079,41.8348702068363,44.6910614925668,0.7,0.445472383986402,0.447284426886109,0.107243189127489,2,1
"20",10,25,2,41.9885565762168,41.9179306578201,44.6910615133455,0.8,0.435756497972545,0.451419271246637,0.112824230780819,2,1
"21",10,25,2,42.3283540451853,42.1325834113535,44.6910615489475,0.9,0.414989531078227,0.457665519485887,0.127344949435886,2,1
"22",10,25,2,42.8545888474873,42.4724640742701,44.6910615176723,1,0.383177366207559,0.463849601850454,0.152973031941987,2,1
"23",10,25,3,63.1300303900258,61.7989263904758,61.0474892757041,0,0.17305894021746,0.336697274418141,0.490243785364399,2,0.535197085580062
"24",10,25,3,61.8155285532414,61.0326174868032,61.0474893577193,0.1,0.253337315814769,0.374719369579055,0.371943314606175,2,0.577450202833999
"25",10,25,3,60.6412386084983,60.2472794380093,61.0474893173362,0.2,0.329609286236946,0.401371550090684,0.26901916367237,2,0.620051552524122
"26",10,25,3,59.6310727761205,59.5529598980414,61.0474892608867,0.3,0.394889332262011,0.410617446194685,0.194493221543304,2,0.66186361760001
"27",10,25,3,58.8078437385644,58.9796630176375,61.0474894198611,0.4,0.44562986892165,0.4089443477132,0.14542578336515,2,0.70115202698913
"28",10,25,3,58.1918123141815,58.5505908511503,61.0474893924273,0.5,0.481786719942926,0.40266794234371,0.115545337713364,2,0.735641624820779
"29",10,25,3,57.7991884165212,58.2835734357613,61.047489309293,0.6,0.504544916760124,0.396019858783671,0.0994352244562057,2,0.763035847087658
"30",10,25,3,57.6407988774859,58.1903917927017,61.0474897911851,0.7,0.514986061041634,0.391248683405503,0.0937652555528622,2,0.781818075452025
"31",10,25,3,57.7211229483576,58.2758924571041,61.0474893170059,0.8,0.513532193808725,0.389135638482318,0.0973321677089568,2,0.791453866459951
"32",10,25,3,58.0378813455031,58.5374725384596,61.047489440734,0.9,0.499744932216158,0.389281306884317,0.110973760899525,2,0.791849138952104
"33",10,25,3,58.582244284466,58.9651590708458,61.0474892962039,1,0.472303675568609,0.39000703052843,0.13768929390296,2,0.782612902591504
"34",10,25,4,66.3068071692299,64.3465041770572,60.21979225124,0,0.0405785590523399,0.108136175922097,0.851285265025563,2,0.89359939239287
"35",10,25,4,64.356663687873,62.8816205308249,60.2197930561135,0.1,0.090882815004863,0.190013003251152,0.719104181743985,2,0.925314594214111
"36",10,25,4,62.5514323474145,61.5111024463079,60.2197922708982,0.2,0.169754556805883,0.285578960732555,0.544666482461563,2,0.943901831992795
"37",10,25,4,60.9364870463535,60.2722895587814,60.2197922213748,0.3,0.261447946171836,0.364429803116651,0.374122250711513,2,0.953829453556903
