"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",32,25,1,47.3224502728124,46.1505673214479,48.8409541170602,0,0.306307033606992,0.550336248531681,0.143356717861327,2,0.990582554065927
"2",32,25,1,47.2534692262249,45.9930029016719,48.840954128166,0.1,0.300282455050429,0.563944989739658,0.135772555209913,2,0.990562461827474
"3",32,25,1,47.3830462315729,46.0308788479604,48.8409542506988,0.2,0.289974772191973,0.570137533497458,0.139887694310569,2,0.990753463797192
"4",32,25,1,47.7081262631445,46.2629519408566,48.8409541171233,0.3,0.275686212586645,0.567846121502374,0.156467665910981,2,0.991159835250786
"5",32,25,1,48.2212041261689,46.6836788976239,48.8409545680366,0.4,0.257027522943133,0.554432898363492,0.188539578693375,2,0.991727522064525
"6",32,25,1,48.9108855672524,47.2836451619398,48.8409541286539,0.5,0.233010894606944,0.525686702730308,0.241302402662748,2,0.992396125205896
"7",32,25,1,49.7626882641421,48.0502198531501,48.8409541093122,0.6,0.202440364059764,0.476600946306671,0.320958689633565,2,0.993125241484332
"8",32,25,1,50.7599713698027,48.9683496971049,48.8409541543736,0.7,0.165023734259356,0.404196095014975,0.430780170725669,2,0.993854221515461
"9",32,25,1,51.884880741965,50.0214027591036,48.8409541379523,0.8,0.123150719935076,0.312669887663776,0.564179392401148,2,0.99456818121171
"10",32,25,1,53.1192164304422,51.1919818005264,48.8409542114649,0.9,0.0825544549909449,0.216388510347597,0.701057034661458,2,0.995246799020922
"11",32,25,1,54.4451570224978,52.4626518287478,48.8409541160753,1,0.0495691244028347,0.133569340153808,0.816861535443357,2,0.995881621324513
"12",32,25,2,75.5341626526205,76.4950487784925,63.1215453028045,0,0.00201010693787677,0.00124326982008782,0.996746623242035,2,1
"13",32,25,2,71.4336931397245,72.2205902119873,63.1215455522645,0.1,0.0152682982433716,0.0103019184219107,0.974429783334718,2,1
"14",32,25,2,67.6256500327031,68.1818332796121,63.121545832724,0.2,0.088774838487514,0.0672227435548866,0.844002417957599,2,1
"15",32,25,2,64.3869620948958,64.6525288218161,63.1215452945635,0.3,0.266073672656288,0.232988680734538,0.500937646609174,2,1
"16",32,25,2,62.0474789739852,61.9741880759677,63.1215454843228,0.4,0.381416640445483,0.395653081758481,0.222930277796036,2,1
"17",32,25,2,60.914332718115,60.4865895000638,63.1215452763638,0.5,0.389084399554685,0.481866880585024,0.129048719860291,2,1
"18",32,25,2,61.1608334113938,60.4111115833828,63.1215454555565,0.6,0.353361065444243,0.51406581215448,0.132573122401277,2,1
"19",32,25,2,62.7478054521467,61.7526121126977,63.121545278063,0.7,0.287826500493731,0.473406553040447,0.238766946465822,2,1
"20",32,25,2,65.4423362647539,64.2994143258186,63.1215453814418,0.8,0.167727619851041,0.297020845353258,0.535251534795701,2,1
"21",32,25,2,68.9174721948813,67.7202395702754,63.1215452786627,0.9,0.047717277213702,0.086826324241076,0.865456398545222,2,1
"22",32,25,2,72.8561840873829,71.6784922984076,63.1215454524362,1,0.0075315982550168,0.0135712443119595,0.978897157433024,2,1
"23",32,25,3,65.6038801569487,67.8246225858549,66.8419762962648,0,0.535362453033267,0.17636801131217,0.288269535654563,2,1
"24",32,25,3,62.6401781268524,65.143343358634,65.1899941685433,0.1,0.638770127468186,0.182721299029877,0.178508573501938,2,1
"25",32,25,3,60.0981854732954,62.6952208162327,63.7735097464923,0.2,0.698262959366946,0.190581150924704,0.11115588970835,2,1
"26",32,25,3,58.1565527596983,60.7539120722478,62.7524219287381,0.3,0.728142261404814,0.198704100672025,0.0731536379231607,2,1
"27",32,25,3,56.9832153388867,59.5805772309817,62.2000406512811,0.4,0.742642524239405,0.202660843072697,0.0546966326878984,2,1
"28",32,25,3,56.6949840393561,59.2923472655923,62.1484422739846,0.5,0.747203053147448,0.203905236693487,0.0488917101590644,2,1
"29",32,25,3,57.3224834637518,59.9198461431474,62.6007059168164,0.6,0.743872649188957,0.202996453823407,0.053130896987636,2,1
"30",32,25,3,58.8000394622746,61.3971065786678,63.5303261865641,0.7,0.731599769702266,0.199676796829541,0.0687234334681926,2,1
"31",32,25,3,60.9868963945121,63.5077690991251,64.8861474754728,0.8,0.701332288337464,0.198848940373944,0.0998187712885924,2,1
"32",32,25,3,63.7067381912763,65.9310407681494,66.57374525191,0.9,0.638030696330286,0.209816870939452,0.152152432730262,2,1
