"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",17,100,1,230.927976732587,232.799885083426,232.254752998265,0,0.524297359115951,0.20563542661479,0.270067214269259,2,1
"2",17,100,1,229.770061608998,231.72250697983,232.254752781168,0.1,0.600442759674394,0.226205670174506,0.173351570151101,2,1
"3",17,100,1,228.89932166389,230.905519913607,232.254752717953,0.2,0.643690631343845,0.236067811286332,0.120241557369823,2,1
"4",17,100,1,228.323414101274,230.363048824938,232.254753127118,0.3,0.666345538567916,0.240324718072833,0.0933297433592517,2,1
"5",17,100,1,228.04748855724,230.105477686799,232.254752738732,0.4,0.675959509888835,0.24156500600013,0.0824754841110345,2,1
"6",17,100,1,228.074036845596,230.138832071079,232.254753394617,0.5,0.675769346779518,0.240676618887969,0.0835540343325131,2,1
"7",17,100,1,228.402818519914,230.464389762048,232.254752817386,0.6,0.665574529845279,0.237428138095554,0.0969973320591669,2,1
"8",17,100,1,229.030866118358,231.078589990839,232.254752773731,0.7,0.641558391426686,0.230451001946932,0.127990606626382,2,1
"9",17,100,1,229.952581894643,231.973250398839,232.254752830636,0.8,0.595099764394792,0.216674193022246,0.188226042582962,2,1
"10",17,100,1,231.159888980208,233.136075074975,232.254752902318,0.9,0.512631420113724,0.190845473293158,0.296523106593118,2,1
"11",17,100,1,232.642469716184,234.551346543,232.254753370084,1,0.384770415396668,0.148147503003656,0.467082081599676,2,1
"12",17,100,2,370.368362197468,346.812732018374,212.889762037317,0,6.36731691691484e-35,8.29844210749424e-30,1,2,0.947182893653247
"13",17,100,2,338.421928090472,323.135841028781,212.889762143116,0.1,5.50854008196072e-28,1.14912730494376e-24,1,2,0.95895498087243
"14",17,100,2,303.017512809492,295.562353070648,212.889762794536,0.2,2.68539237279312e-20,1.11654214145607e-18,1,2,0.970180638452932
"15",17,100,2,265.424668411228,264.434201056622,212.889762089301,0.3,3.91011957337184e-12,6.41604338317345e-12,0.999999999989674,2,0.980849241413015
"16",17,100,2,230.609964289039,232.683944567934,212.889767029395,0.4,0.000141913779219638,5.03112920097294e-05,0.999807774928771,2,0.991030156302168
"17",17,100,2,209.969229108029,212.094920633796,212.889762539818,0.5,0.633855908853036,0.218979012659929,0.147165078487034,2,0.999830987432579
"18",17,100,2,215.171825542121,217.298072107755,212.889762034449,0.6,0.223445137251141,0.0771724578821902,0.699382404866669,2,0.996766085215495
"19",17,100,2,242.860996172672,244.339705374932,212.889763065549,0.7,3.10333903193208e-07,1.48160215256278e-07,0.999999541505881,2,0.986944871212907
"20",17,100,2,279.692159705572,276.607071025548,212.889763626556,0.8,3.11920560432256e-15,1.45868829297423e-14,0.999999999999982,2,0.976640302866633
"21",17,100,2,316.769264598763,306.606988281328,212.889762028059,0.9,2.77237915842105e-23,4.46234238342362e-21,1,2,0.965970447229812
"22",17,100,2,350.91139881216,332.803414799737,212.889762202059,1,1.06901160162903e-30,9.14284139608892e-27,1,2,0.954951405926491
"23",17,100,3,210.353515110393,212.400392334708,204.445987823611,0,0.0486917634878897,0.0174977320619009,0.933810504450209,2,0.98046273476649
"24",17,100,3,207.678677460155,209.786248888912,204.445987701418,0.1,0.156659521098944,0.054613935581238,0.788726543319818,2,1
"25",17,100,3,205.370819868006,207.497137729605,204.445993033647,0.2,0.340917062879984,0.117740176132218,0.541342760987799,2,1
"26",17,100,3,203.457467131811,205.583904069766,204.445987594373,0.3,0.511413584900374,0.176612869221759,0.311973545877866,2,1
"27",17,100,3,201.962595773106,204.088802486293,204.445987593195,0.4,0.611891687130939,0.211336558869784,0.176771753999277,2,1
"28",17,100,3,200.905698264766,203.032135434822,204.445987903067,0.5,0.659782570726663,0.227850966020649,0.112366463252688,2,1
"29",17,100,3,200.300971752837,202.427408705835,204.44598782131,0.6,0.679711581265399,0.234733325926471,0.0855550928081302,2,1
"30",17,100,3,200.15669683273,202.283133782831,204.445988327438,0.7,0.683783098066435,0.236139394234034,0.0800775076995313,2,1
"31",17,100,3,200.474867201032,202.601303623503,204.44598809205,0.8,0.674469707493222,0.232923145694228,0.09260714681255,2,1
"32",17,100,3,201.251096420537,203.3775319409,204.445987688777,0.9,0.64609680302326,0.223124872756774,0.130778324219966,2,1
"33",17,100,3,202.474818203092,204.601251611647,204.445987595575,1,0.581881119031496,0.200948661448728,0.217170219519776,2,1
"34",17,100,4,229.351247770995,217.196242585187,193.282527182286,0,1.47154669308796e-08,6.41504765504726e-06,0.999993570236878,2,0.952763833265141
"35",17,100,4,215.821769478251,208.419317267528,193.282527160892,0.1,1.27478198389852e-05,0.000516247534937493,0.999471004645223,2,0.969238914337864
"36",17,100,4,204.444712687796,200.556876184481,193.282527018425,0.2,0.00365834678626812,0.0255574689127646,0.970784184300967,2,0.986208029790781
"37",17,100,4,196.25218555796,194.538558375519,193.282526913819,0.3,0.128702536750442,0.303177188827077,0.56812027442248,2,0.999928404839753
"38",17,100,4,192.173409934406,191.391256782553,193.282527155299,0.4,0.327557679246661,0.484317525159401,0.188124795593938,2,0.999930674024016
"39",17,100,4,192.738499518186,191.790869920264,193.282526924678,0.5,0.296916228559415,0.476879977273382,0.226203794167203,2,0.999929096828324
"40",17,100,4,197.871131675913,195.635403230563,193.282527010461,0.6,0.0715521019659361,0.218828891226481,0.709619006807582,2,0.999922855001324
"41",17,100,4,206.920053210719,202.130774120906,193.2825269541,0.7,0.0010789616507528,0.0118300001311904,0.987091038218057,2,0.977797590210244
"42",17,100,4,218.905148847338,210.272308344197,193.282526911076,0.8,2.72915591017723e-06,0.000204468232792244,0.999792802611298,2,0.960055614413271
