"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",13,100,1,455.554938290197,342.328097640595,209.194785691463,0,3.1883984017828e-54,1.23159702592729e-29,1,2,0.817281301144354
"2",13,100,1,414.446228608451,340.01137247928,209.194787423197,0.1,2.69287283489893e-45,3.92228804622568e-29,1,2,0.860652465092245
"3",13,100,1,364.571940171204,317.571472434293,209.194785922184,0.2,1.82087296517396e-34,2.92618338754259e-24,1,2,0.90285728754624
"4",13,100,1,303.682214418557,282.182999124808,209.194785893282,0.3,3.03609663955494e-21,1.41517736869623e-16,1,2,0.942385224719147
"5",13,100,1,236.738595034767,235.412168588075,209.194789613222,0.4,1.04456943343311e-06,2.02752938158002e-06,0.999996927901185,2,0.977376680920875
"6",13,100,1,205.437696494761,207.525827189226,209.194785799299,0.5,0.664525555638377,0.233926739815922,0.101547704545701,2,1
"7",13,100,1,250.441880201218,246.128988276151,209.194785796246,0.6,1.10485999303794e-09,9.54640445119574e-09,0.999999989348736,2,0.971395548790238
"8",13,100,1,317.692295483149,291.108957491214,209.194785692971,0.7,2.75464158173631e-24,1.63141179977427e-18,1,2,0.93681661345356
"9",13,100,1,376.146200929104,323.504104497619,209.194785852403,0.8,5.58419844196128e-37,1.50676957109526e-25,1,2,0.898736865598123
"10",13,100,1,423.918937762718,338.749296089748,209.194785985221,0.9,2.36179868161182e-47,7.37217401631593e-29,1,2,0.858530776747213
"11",13,100,1,463.466994559982,343.743391394346,209.194785721377,1,6.10226972698849e-56,6.06934051979724e-30,1,2,0.817206893673607
"12",13,100,2,208.08841329013,210.214725127735,212.385090757075,0,0.683974889608169,0.23622040461295,0.079804705778881,2,1
"13",13,100,2,208.183400740971,210.309724027293,212.385091670473,0.1,0.681331133870242,0.235305999186726,0.0833628669430327,2,1
"14",13,100,2,208.438253081499,210.564576556987,212.385090660938,0.2,0.673698718440905,0.232670029621664,0.0936312519374306,2,1
"15",13,100,2,208.851740837783,210.978065716181,212.385090595705,0.3,0.65951653797692,0.227771881686359,0.112711580336721,2,1
"16",13,100,2,209.421902874246,211.54822758888,212.385092177179,0.4,0.635874689720981,0.219606906140885,0.144518404138134,2,1
"17",13,100,2,210.14606579473,212.272390708123,212.38509279814,0.5,0.598157510748736,0.206580808120596,0.195261681130669,2,1
"18",13,100,2,211.020885020306,213.147210494751,212.385090696162,0.6,0.540273449536969,0.186589807026245,0.273136743436787,2,1
"19",13,100,2,212.042394978223,214.168720658678,212.385091109475,0.7,0.45706136454803,0.157851515929058,0.385087119522912,2,1
"20",13,100,2,213.206066299114,215.332392650765,212.385091708946,0.8,0.350518818844251,0.121055754520637,0.528425426635112,2,1
"21",13,100,2,214.506871159148,183.129603943337,212.385090527746,0.9,1.53642984955284e-07,0.999999402491356,4.43865659179415e-07,2,1
"22",13,100,2,215.939348790629,218.06567601676,212.385090747565,1,0.137774867455088,0.0475821335250328,0.814642999019879,2,1
"23",13,100,3,206.700715377725,208.827084829344,210.935840925424,0,0.682277760308087,0.235627489178607,0.0820947505133062,2,1
"24",13,100,3,206.860977332196,208.987348962654,210.935841445733,0.1,0.677636761614715,0.23402444584285,0.0883387925424357,2,1
"25",13,100,3,207.119473820741,209.245846799603,210.935843801914,0.2,0.669477137250627,0.231206332499402,0.0993165302499715,2,1
"26",13,100,3,207.475442648778,209.601815823301,210.935841951402,0.3,0.656770201834578,0.226817924550985,0.116411873614437,2,1
"27",13,100,3,207.927844461709,210.054217860415,210.935841679427,0.4,0.637920583671688,0.220308117198111,0.141771299130201,2,1
"28",13,100,3,208.475370594166,210.601744392605,210.935844641609,0.5,0.610658399827059,0.210892983973233,0.178448616199709,2,1
"29",13,100,3,209.11645622506,211.242830152821,210.935842031251,0.6,0.572081960063581,0.197570464711598,0.230347575224821,2,1
"30",13,100,3,209.849293008895,211.975667701454,210.935841588105,0.7,0.519157811008727,0.179292859969799,0.301549329021474,2,1
"31",13,100,3,210.671848681552,212.798220242257,210.935841425259,0.8,0.450106178213598,0.155445894567026,0.394447927219376,2,1
"32",13,100,3,211.581882732195,213.598833682007,210.935841139834,0.9,0.364156943829513,0.132835226834286,0.503007829336201,2,1
"33",13,100,3,212.576964148285,214.594142389911,210.93584095394,1,0.274989044128783,0.100297637116312,0.624713318754905,2,1
"34",13,100,4,236.539237996036,238.289614400197,234.03244212657,0,0.203293077049165,0.0847292149701613,0.711977707980674,2,1
"35",13,100,4,234.737140174609,236.572806812708,234.032442504789,0.1,0.354385225926142,0.141535590899125,0.504079183174733,2,1
"36",13,100,4,233.199536219468,235.100311252132,234.032444342255,0.2,0.488765245211227,0.18895233485699,0.322282419931783,2,1
"37",13,100,4,231.939266392705,233.888054617523,234.032442150417,0.3,0.578517969475851,0.218344806825173,0.203137223698976,2,1
"38",13,100,4,230.967204201788,232.949792589169,234.032443023336,0.4,0.63009378705084,0.233825353223134,0.136080859726026,2,1
"39",13,100,4,230.291960517164,232.296609567891,234.032444177947,0.5,0.657413923437275,0.241287535382464,0.101298541180261,2,1
"40",13,100,4,229.919626193629,231.936499965323,234.032442347322,0.6,0.669926377218676,0.244381599439025,0.0856920233422983,2,1
"41",13,100,4,229.853610510182,231.874051181998,234.032442366201,0.7,0.672089019490559,0.244733647308554,0.0831773332008867,2,1
"42",13,100,4,230.094514343356,232.110256990832,234.032442186582,0.8,0.664630005950925,0.242586701891618,0.0927832921574572,2,1
"43",13,100,4,230.640131344882,232.64248530717,234.032444516073,0.9,0.64481445824098,0.236934950412451,0.118250591346569,2,1
"44",13,100,4,231.485504677069,233.464586960155,234.032442588719,1,0.605471152993973,0.225082224729073,0.169446622276954,2,1
"45",13,100,5,179.70689453872,180.819784528316,182.1556951277,0,0.535567793553952,0.3070106647808,0.157421541665248,2,1
"46",13,100,5,179.156960100237,180.367919389788,182.155695681883,0.1,0.565264335623274,0.308528378455032,0.126207285921695,2,1
"47",13,100,5,178.800357266481,180.088486367251,182.155695080583,0.2,0.584124942626305,0.306755297257069,0.109119760116626,2,1
"48",13,100,5,178.63916804628,179.985213665939,182.155695080127,0.3,0.594350817237675,0.303216459003378,0.102432723758947,2,1
"49",13,100,5,178.674338827173,180.060455948022,182.155695045499,0.4,0.59685609715448,0.298454496483215,0.104689406362305,2,1
"50",13,100,5,178.90566325313,180.315092093347,182.155695540558,0.5,0.591310736659806,0.292255155312425,0.116434108027769,2,1
"51",13,100,5,179.331784237114,180.748539624748,182.155695152924,0.6,0.576000773433737,0.283647227582232,0.140351998984031,2,1
"52",13,100,5,179.950222655618,181.358724156859,182.155695121184,0.7,0.547513063345191,0.270733670178024,0.181753266476785,2,1
"53",13,100,5,180.75742309295,182.142152211428,182.155695048161,0.8,0.500649338724928,0.250520655467315,0.248830005807757,2,1
"54",13,100,5,181.748822487817,183.094005118603,182.155695691129,0.9,0.429866020420987,0.219396866219403,0.350737113359611,2,1
"55",13,100,5,182.918930242213,184.208265570964,182.155695198911,1,0.33450536033309,0.175560768104142,0.489933871562768,2,1
"56",13,100,6,201.772436884311,203.02548628973,200.921412011443,0,0.326283396056846,0.174380834947711,0.499335768995443,2,0.997586692630946
"57",13,100,6,200.452497140553,201.772270469253,200.921413068224,0.1,0.433292572193741,0.22397322687659,0.342734200929669,2,0.997436762397655
"58",13,100,6,199.349763115095,200.72657029373,200.921412155488,0.2,0.510693616164695,0.25656094637614,0.232745437459165,2,0.997311908095538
"59",13,100,6,198.471671274908,199.896177296958,200.921412097103,0.3,0.560433338470519,0.274913717023872,0.164652944505609,2,0.99721701647483
"60",13,100,6,197.824277847841,199.287511490597,200.921412216177,0.4,0.590429342428226,0.284073540456068,0.125497117115706,2,0.997148871051347
"61",13,100,6,197.412129207399,198.905460422256,200.921412173261,0.5,0.607196438494776,0.287777252820323,0.105026308684901,2,0.997118543096911
"62",13,100,6,197.238156311611,198.753257524672,200.921411979388,0.6,0.614487487037142,0.288079925125633,0.0974325878372256,2,0.997116582278275
"63",13,100,6,197.303602450383,198.832397625639,200.921412101809,0.7,0.613704837970371,0.28574977206962,0.100545389960009,2,0.997145491275183
"64",13,100,6,197.608001222785,199.142588087828,200.921412034055,0.8,0.6042170534737,0.280518607851654,0.115264338674645,2,0.997205069726775
"65",13,100,6,198.149178217034,199.68176381826,200.921413223497,0.9,0.58316622324049,0.271016434282468,0.145817342477042,2,0.997293667837662
