"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",10,100,1,217.009095889245,218.510772691657,197.936224835655,0,7.21659840121398e-05,3.40602289818229e-05,0.999893773787006,2,1
"2",10,100,1,211.70205673552,213.160636491841,197.936224661327,0.1,0.00102359492244525,0.000493630008353849,0.998482775069201,2,1
"3",10,100,1,206.949330904765,208.362984756147,197.936224629214,0.2,0.0108575075160087,0.00535499543795633,0.983787497046035,2,1
"4",10,100,1,202.847020642987,204.214815084619,197.936225385438,0.3,0.0760126103700887,0.0383594929460268,0.885627896683885,2,1
"5",10,100,1,199.487315783117,200.809366854625,197.936224706164,0.4,0.271142458729186,0.139996696369917,0.588860844900897,2,1
"6",10,100,1,196.952589703386,198.230269044438,197.93622466577,0.5,0.46741671269898,0.246751438399547,0.285831848901473,2,1
"7",10,100,1,195.309412142656,196.545416650712,197.936224939559,0.6,0.553120995482071,0.298143383031413,0.148735621486515,2,1
"8",10,100,1,194.603064978247,195.801380242633,197.936224832812,0.7,0.575319003913677,0.316007846564975,0.108673149521348,2,1
"9",10,100,1,194.853560246739,196.019293423992,197.936224866426,0.8,0.564209483338698,0.314995709554195,0.120794807107107,2,1
"10",10,100,1,196.053766417615,197.192872937918,197.936224580297,0.9,0.511266745704971,0.289263547349715,0.199469706945314,2,1
"11",10,100,1,198.170075576505,199.289015467805,197.936224610832,1,0.370982136046939,0.212020711357227,0.416997152595833,2,1
"12",10,100,2,223.213315778627,220.239798778344,190.956668713379,0,9.89823713955183e-08,4.37772893410132e-07,0.999999463244735,2,0.970996429836695
"13",10,100,2,214.429013616508,213.098165468268,190.956668651033,0.1,7.99898385445925e-06,1.55605457110547e-05,0.999976440470434,2,0.977059375769471
"14",10,100,2,206.411205643526,206.374867788504,190.956669247656,0.2,0.000440254682612605,0.000448326746343321,0.999111418571044,2,0.983023109312416
"15",10,100,2,199.424894980732,200.321689914027,190.956669056029,0.3,0.0141564664793195,0.00904103851746281,0.976802495003218,2,0.988832734764294
"16",10,100,2,193.746479903846,195.239327627208,190.956668651652,0.4,0.181532594105142,0.0860571282547241,0.732410277640133,2,0.99433476172322
"17",10,100,2,189.636630680434,191.452788528514,190.956669510223,0.5,0.520795481576181,0.21003590470485,0.269168613718968,2,0.999048904449357
"18",10,100,2,187.306612769917,189.25993189722,190.956668605595,0.6,0.650288060143858,0.244876957601006,0.104834982255136,2,1
"19",10,100,2,186.885355195557,188.859945677743,190.956668890011,0.7,0.66525731887484,0.247863618722522,0.0868790624026382,2,1
"20",10,100,2,188.396901876272,190.291904500372,190.956668658891,0.8,0.600319982267951,0.232749206005666,0.166930811726383,2,0.999916938416845
"21",10,100,2,191.756024797652,193.421440662849,190.956668606959,0.9,0.341738430917137,0.148611822740848,0.509649746342016,2,0.995512477494304
"22",10,100,2,196.783536978027,197.984902214464,190.956668639133,1,0.0500791640694781,0.0274652732708591,0.922455562659663,2,0.990290686892242
"23",10,100,3,171.255857556267,173.269114878895,170.281482079678,0,0.334092712076668,0.122093833262706,0.543813454660626,2,1
"24",10,100,3,168.593588132107,170.667186925071,170.281482092407,0.1,0.560350383057175,0.198693388578411,0.240956228364413,2,1
"25",10,100,3,166.838348182128,168.943054100761,170.281484613425,0.2,0.654492717533789,0.228493439602068,0.117013842864143,2,1
"26",10,100,3,166.039495333424,168.157516945747,170.281482480091,0.3,0.681797517454321,0.236446487155059,0.08175599539062,2,1
"27",10,100,3,166.220164596911,168.3424676631,170.281482060476,0.4,0.676907776179642,0.234248731578405,0.0888434922419524,2,1
"28",10,100,3,167.37508639142,169.497291462237,170.281482077126,0.5,0.632953292188176,0.219048703609112,0.147998004202711,2,1
"29",10,100,3,169.471088995662,171.588875448578,170.281482052662,0.6,0.496601947907415,0.172241156774656,0.331156895317929,2,1
"30",10,100,3,172.45018765739,174.555214323326,170.281482061264,0.7,0.232202576553759,0.0810524788971884,0.686744944549052,2,1
"31",10,100,3,176.234676805819,178.311810273854,170.281485616442,0.8,0.0476761069781312,0.0168755130027136,0.935448380019155,2,1
"32",10,100,3,180.733343716603,182.759539790938,170.281482661564,0.9,0.0053362563975984,0.00193755393798072,0.992726189664421,2,1
"33",10,100,3,185.84783813158,187.792576283878,170.281482166105,1,0.000416446694675978,0.000157494319869736,0.999426058985454,2,1
"34",10,100,4,290.985557765113,259.395378438587,203.333496594709,0,9.25969651791964e-20,6.70373803829487e-13,0.99999999999933,2,0.94378086747448
"35",10,100,4,265.655779813834,244.225867160525,203.333496499016,0.1,2.93013835833288e-14,1.3192725746302e-09,0.999999998680698,2,0.960098024773014
"36",10,100,4,240.873258491533,228.424031379555,203.333496907362,0.2,7.05249514930425e-09,3.56170639015559e-06,0.999996431241115,2,0.976327784562609
"37",10,100,4,219.413480133164,213.735900819729,203.333497187004,0.3,0.00032044279587184,0.00547798950035944,0.994201567703769,2,0.991691263395155
"38",10,100,4,205.46737844841,203.478126734761,203.333496082981,0.4,0.151281625680483,0.409022033932085,0.439696340387432,2,1
"39",10,100,4,203.025517066588,201.666367356622,203.333497958113,0.5,0.261074865096566,0.515110819301819,0.223814315601615,2,1
"40",10,100,4,212.911776511329,209.282947696004,203.333496190155,0.6,0.00785327232931491,0.0481993102039874,0.943947417466698,2,0.996823597953764
"41",10,100,4,232.0281994869,223.015248284506,203.333496110025,0.7,5.87490650458634e-07,5.32277913632695e-05,0.999946184717986,2,0.984238072670231
"42",10,100,4,255.949780939282,238.973534917096,203.333497449921,0.8,3.75421554152165e-12,1.82332542803659e-08,0.999999981762992,2,0.969808894988475
"43",10,100,4,281.299752443632,254.834510097735,203.333496277488,0.9,1.17447178027928e-17,6.55687557894071e-12,0.999999999993443,2,0.955638171428833
"44",10,100,4,306.1984359071,269.531542573688,203.333496868048,1,4.60428604839482e-23,4.21965572130468e-15,0.999999999999996,2,0.94170325172834
"45",10,100,5,168.962033907056,170.739193075378,172.325445603814,0,0.626058120214516,0.257459809014028,0.116482070771456,2,0.997994338860832
"46",10,100,5,168.819219699042,170.569119844748,172.325445725426,0.1,0.628884676880351,0.262171225683784,0.108944097435865,2,0.997986075925548
"47",10,100,5,168.705900974376,170.427979286168,172.325447297241,0.2,0.630352542714648,0.266464252750158,0.103183204535193,2,0.997979061024084
"48",10,100,5,168.622178305932,170.315944518618,172.325445527436,0.3,0.630624489031298,0.270379756001325,0.0989957549673772,2,0.997972638932981
"49",10,100,5,168.568126170417,170.233161373148,172.325445385051,0.4,0.629823010488694,0.273943325243901,0.0962336642674047,2,0.997968875367332
"50",10,100,5,168.543792728011,170.179753023256,172.325445474378,0.5,0.628034513932352,0.277165548540357,0.0947999375272912,2,0.997965025035032
"51",10,100,5,168.549199789381,170.15581681867,172.325445336262,0.6,0.625312468488352,0.280042943132631,0.0946445883790179,2,0.997963597435633
"52",10,100,5,168.584342201928,170.161424435395,172.325445453315,0.7,0.621679434612016,0.28255789417287,0.0957626712151143,2,0.997965215381773
"53",10,100,5,168.649189095407,170.196623029023,172.325446791018,0.8,0.617127712742477,0.284678087840861,0.0981941994166618,2,0.997967356952624
"54",10,100,5,168.743682212699,170.261429024037,172.325445397229,0.9,0.611618311979153,0.286355775795532,0.102025912225315,2,0.997971496583752
"55",10,100,5,168.86773814049,170.355839704974,172.325445513061,1,0.605080416070095,0.287525222285988,0.107394361643917,2,0.9979770153641
"56",10,100,6,226.196498438238,228.322728668106,217.248364215099,0,0.0112286231092376,0.00387812208608799,0.984893254804674,2,1
"57",10,100,6,223.515133626632,-1627.92564323202,217.248364398747,0.1,0,1,0,2,1
"58",10,100,6,221.09396976509,223.220201919171,217.248364330456,0.2,0.122167539332519,0.0421939691137634,0.835638491553717,2,1
"59",10,100,6,218.954046807511,221.080163351345,217.248365542295,0.3,0.270877896954143,0.0935606493991326,0.635561453646724,2,1
"60",10,100,6,217.114993942535,219.241199274043,217.248364355564,0.4,0.438428776712817,0.15142564434062,0.410145578946563,2,1
"61",10,100,6,215.594487307612,217.720721680949,217.248364426683,0.5,0.560926805182292,0.193731511331858,0.245341683485851,2,1
"62",10,100,6,214.407737826027,216.533952996655,217.248364396213,0.6,0.630112121758112,0.217628654214095,0.152259224027793,2,1
"63",10,100,6,213.566959802454,215.693194162477,217.24836409531,0.7,0.664856714451228,0.229626567632777,0.105516717915995,2,1
"64",10,100,6,213.081066168371,215.207301097122,217.248364390047,0.8,0.680340333905404,0.234974195005652,0.084685471088944,2,1
"65",10,100,6,212.955259636507,215.081494774726,217.248364167279,0.9,0.683871108654582,0.236193620171578,0.0799352711738404,2,1
"66",10,100,6,213.190899550118,215.317134544569,217.248364324863,1,0.677103299305968,0.23385618863766,0.0890405120563718,2,1
"67",10,100,7,203.290215552459,205.416523199269,207.586892598822,0,0.68397453957852,0.236220778701137,0.0798046817203431,2,1
"68",10,100,7,203.290564436302,205.416883064624,207.586893523171,0.1,0.683965929419227,0.236216508043881,0.0798175625368918,2,1
"69",10,100,7,203.297771139353,205.424089755718,207.58689282917,0.2,0.683768895429775,0.23614846121098,0.0800826433592455,2,1
"70",10,100,7,203.311834200465,205.43814179244,207.58689331703,0.3,0.683381848473098,0.236016090484868,0.0806020610420334,2,1
"71",10,100,7,203.332717687627,205.459036289501,207.586892548493,0.4,0.682805037000539,0.235815581903054,0.0813793810964064,2,1
"72",10,100,7,203.360461417308,205.486768958402,207.586893430904,0.5,0.682028876056004,0.235548827320184,0.0824222966238123,2,1
"73",10,100,7,203.395015510415,205.521334110368,207.586893709464,0.6,0.681051517917329,0.235209981554088,0.0837385005285828,2,1
"74",10,100,7,203.436406056539,205.562724660237,207.586892628556,0.7,0.679861017635661,0.234798826389793,0.0853401559745452,2,1
