"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",39,100,1,190.035474319511,191.698608165224,191.68030198003,0,0.53340833052275,0.232228153003809,0.234363516473441,2,1
"2",39,100,1,188.537664512583,190.293621075097,191.680301379958,0.1,0.615993632693973,0.256020711547047,0.127985655758981,2,0.999999210867203
"3",39,100,1,187.789186239022,189.590119600001,191.680301579306,0.2,0.645458004559453,0.262301201869587,0.0922407935709603,2,0.999991179451839
"4",39,100,1,187.807029442785,189.611288305138,191.680302383115,0.3,0.645205857452706,0.261763125466029,0.093031017081265,2,0.999991376198535
"5",39,100,1,188.590785603795,190.357454498983,191.680301859117,0.4,0.614716705886629,0.254125203630813,0.131158090482558,2,1
"6",39,100,1,190.122678405857,191.806314795945,191.680301305694,0.5,0.529134831493935,0.228018116535951,0.242847051970114,2,1
"7",39,100,1,192.368873556052,193.915506092048,191.68030156219,0.6,0.348133382723561,0.1606566408409,0.491209976435538,2,1
"8",39,100,1,195.281889686569,196.627166623047,191.680301532856,0.7,0.132190965661122,0.0674650117080566,0.800344022630822,2,1
"9",39,100,1,198.803744555857,199.87339374969,191.68030144306,0.8,0.0271668579750961,0.0159135854729136,0.95691955655199,2,1
"10",39,100,1,202.869438603136,203.581625733459,191.680301561508,0.9,0.00369464524345669,0.00258775569941532,0.993717599057128,2,1
"11",39,100,1,207.410379743239,207.679215981668,191.68030154006,1,0.000383658232242812,0.000335403410190055,0.999280938357567,2,1
"12",39,100,2,193.179810391178,191.877188034185,191.723719410273,0,0.200437639711009,0.38445023509193,0.415112125197061,2,0.998105891550747
"13",39,100,2,192.01466478894,190.727128625803,191.723721460673,0.1,0.246291744329029,0.468850928092401,0.28485732757857,2,0.998033991330334
"14",39,100,2,191.258306286764,189.961993949043,191.723720134767,0.2,0.269949401256349,0.516146534906173,0.213904063837478,2,0.997991673931997
"15",39,100,2,190.92014056997,189.590394188581,191.723719008903,0.3,0.276750286516361,0.538070072289661,0.185179641193979,2,0.997980056111298
"16",39,100,2,191.004627784043,189.615903418088,191.723719047341,0.4,0.270239237909363,0.541135557570637,0.188625204520001,2,0.998000430153462
"17",39,100,2,191.510099852892,190.03690051256,191.723719455528,0.5,0.250782608935866,0.523839916173377,0.225377474890757,2,0.998051089257855
"18",39,100,2,192.430816294465,190.846633057287,191.72371898639,0.6,0.215883769755306,0.47667350396205,0.307442726282644,2,0.998129543242511
"19",39,100,2,193.755214901891,192.03350142877,191.723718989836,0.7,0.163222289539686,0.386051101429872,0.450726609030443,2,0.99823139133149
"20",39,100,2,195.467374419253,193.581538788381,191.723718996335,0.8,0.0993282642412969,0.255021532008588,0.645650203750115,2,0.998352646221059
