"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",11,100,1,215.605351794089,216.982520381321,218.199580504893,0,0.563187999762017,0.282881817314876,0.153930182923107,2,0.998468333471559
"2",11,100,1,214.877483678429,216.311211938484,218.199580572304,0.1,0.5958691570419,0.290951613807776,0.113179229150325,2,0.998476499607463
"3",11,100,1,214.581594081015,216.035628558449,218.199580462486,0.2,0.607102783086233,0.293442253208538,0.0994549637052295,2,0.998481295241833
"4",11,100,1,214.721528805536,216.160597143786,218.199580716027,0.3,0.601442077075295,0.292889693134344,0.105668229790361,2,0.998483664228301
"5",11,100,1,215.295476571305,216.683359570051,218.199580518354,0.4,0.576803573916846,0.288172794951698,0.135023631131456,2,0.998478617431458
"6",11,100,1,216.296004585705,217.593732073682,218.199580797997,0.5,0.523919711912752,0.273821027058791,0.202259261028457,2,0.998470666397618
"7",11,100,1,217.71042529505,218.87472008931,218.199581010547,0.6,0.427034284548127,0.238582915633216,0.334382799818656,2,0.998457866279268
"8",11,100,1,219.521323835943,220.50353491658,218.199580381511,0.7,0.281814840646784,0.172456446669434,0.545728712683782,2,0.998439488518421
"9",11,100,1,221.707188065417,222.452846463763,218.199580485965,0.8,0.133952793095531,0.0922643889353954,0.773782817969074,2,0.998415116132434
"10",11,100,1,224.243253267578,224.692165496821,218.199580344464,0.9,0.0447869985646599,0.0357826010854863,0.919430400349854,2,0.998381729853051
"11",11,100,1,227.10234139364,227.189201076245,218.199581297549,1,0.0114021582176773,0.0109175633996598,0.977680278382663,2,0.9983375869503
"12",11,100,2,178.687490308131,175.307570065685,175.340921707734,0,0.0851142944814084,0.461256881945767,0.453628823572825,2,1
"13",11,100,2,177.972270872432,174.675549119678,175.340921699442,0.1,0.100748395002496,0.523735688907121,0.375515916090383,2,1
"14",11,100,2,177.37186744125,174.151624362162,175.340922527045,0.2,0.11410202058986,0.570900252465196,0.314997726944944,2,1
"15",11,100,2,176.888397294122,173.737800067092,175.340922716451,0.3,0.124999415874196,0.604020222177008,0.270980361948797,2,1
"16",11,100,2,176.523568269895,173.435707993688,175.340921788301,0.4,0.133523186689007,0.625283585685732,0.241193227625261,2,1
"17",11,100,2,176.278698648762,173.246599154605,175.340921829851,0.5,0.139812896420336,0.636735805623296,0.223451297956367,2,1
"18",11,100,2,176.154673833492,173.171322600821,175.340921834583,0.6,0.143954187864761,0.639809659742039,0.2162361523932,2,1
"19",11,100,2,176.151938521787,173.210290819195,175.340921782675,0.7,0.145923950774518,0.63518065353679,0.218895395688692,2,1
"20",11,100,2,176.270505560422,173.363533519494,175.340921961902,0.8,0.145567092255791,0.622736275870178,0.231696631874031,2,1
"21",11,100,2,176.509944337689,173.630631881603,175.340921820047,0.9,0.14258502903551,0.601601186446932,0.255813784517558,2,1
"22",11,100,2,176.869388555439,174.010764409736,175.340921695736,1,0.136552826752012,0.570220781489583,0.293226391758405,2,1
"23",11,100,3,211.484838622094,213.522928565465,211.633368327766,0,0.436802297413261,0.157659195422879,0.405538507163861,2,1
"24",11,100,3,210.118267085474,212.148410102496,211.633367173842,0.1,0.546092945083807,0.197891258797472,0.256015796118721,2,1
"25",11,100,3,209.022881503249,211.047962775462,211.633367195553,0.2,0.61184476546503,0.222280025477291,0.165875209057679,2,1
"26",11,100,3,208.207861946018,210.231072041799,211.633367227323,0.3,0.647666934757149,0.235514274863608,0.116818790379243,2,1
"27",11,100,3,207.680192951379,209.704841759897,211.633368254015,0.4,0.665816838903733,0.241940108937019,0.0922430521592476,2,1
"28",11,100,3,207.444467024932,209.4737959315,211.633367172356,0.5,0.673100613301236,0.244015162532999,0.0828842241657648,2,1
"29",11,100,3,207.50275493281,209.539750480162,211.633367297464,0.6,0.672080720689186,0.242713243765896,0.0852060355449182,2,1
"30",11,100,3,207.85454369603,209.901753918873,211.63336744429,0.7,0.662050856952309,0.237873082530441,0.10007606051725,2,1
"31",11,100,3,208.496751771107,210.556125156417,211.633367165228,0.8,0.638766868469272,0.228115677346761,0.133117454183967,2,1
"32",11,100,3,209.423821315679,211.496558947718,211.633367195558,0.9,0.593110463420235,0.21040028692726,0.196489249652504,2,1
"33",11,100,3,210.627868192768,212.714315768542,211.633367516538,1,0.510938621067756,0.180012389625599,0.309048989306645,2,1
"34",11,100,4,225.714117273304,223.24102264883,192.424540016242,0,5.9055456669742e-08,2.03369446451232e-07,0.999999737575097,2,0.999710100704172
"35",11,100,4,214.611350572512,213.857661041371,192.424542118588,0.1,1.52117620044055e-05,2.21738509670676e-05,0.999962614387028,2,0.999631683441928
"36",11,100,4,204.806831726229,205.320711708872,192.42453963488,0.2,0.00204007134554089,0.00157782101256818,0.996382107641891,2,0.999562114496517
"37",11,100,4,196.848051070795,198.172737339191,192.424539753878,0.3,0.0939198519841513,0.0484289921573531,0.857651155858496,2,0.999505939978034
"38",11,100,4,191.28249976729,193.032705584568,192.424539630779,0.4,0.504599918072936,0.210326895409262,0.285073186517803,2,0.999466715087605
"39",11,100,4,188.557212239199,190.470067511435,192.424540012987,0.5,0.654073343559959,0.251336293008831,0.0945903634312105,2,0.999446574978509
"40",11,100,4,188.912514472766,190.822077076192,192.42453967161,0.6,0.642001583581948,0.247104041506302,0.11089437491175,2,0.999447379275464
"41",11,100,4,192.316234001957,194.053992878038,192.424539552754,0.7,0.422527716437932,0.17721711293644,0.400255170625628,2,0.999468598927677
"42",11,100,4,198.47285231051,199.770075029837,192.424539541129,0.8,0.0452500771521584,0.0236554377733739,0.931094485074468,2,0.999509297599405
"43",11,100,4,206.902574898065,207.367743591082,192.424540367198,0.9,0.000717094109694773,0.000568284822034456,0.998714621068271,2,0.999567506882201
"44",11,100,4,217.050029383338,216.22016395007,192.424539551869,1,4.4940501944511e-06,6.80520022949882e-06,0.999988700749576,2,0.999638575080094
"45",11,100,5,219.840095214382,221.966451769402,219.612528290343,0,0.405537058400963,0.140054828945925,0.454408112653111,2,1
"46",11,100,5,217.682681579405,219.809133104598,219.612528124552,0.1,0.579255988269032,0.200040278472183,0.220703733258785,2,1
"47",11,100,5,216.202644713109,218.329094542973,219.612529655675,0.2,0.654826031182203,0.226137830800765,0.119036138017033,2,1
"48",11,100,5,215.430958470743,217.557402948715,219.612527911661,0.3,0.680767004393552,0.235096923882498,0.08413607172395,2,1
"49",11,100,5,215.384201366892,217.510648906787,219.6125278946,0.4,0.682093351499491,0.235554605616208,0.0823520428843009,2,1
"50",11,100,5,216.063382627983,218.189819129185,219.612527893303,0.5,0.660110224137456,0.227964194907782,0.111925580954762,2,1
"51",11,100,5,217.453882721428,219.57984136335,219.61252796495,0.6,0.593383495759683,0.204969579101204,0.201646925139113,2,1
