"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",22,25,1,74.3035164089296,76.1181815008776,75.8433484427223,0,0.535718687954606,0.216215726140857,0.248065585904537,2,0.999637383418761
"2",22,25,1,72.5193653828169,74.366634629328,75.8433483503582,0.1,0.630185679067131,0.250229846474532,0.119584474458337,2,0.998619651678458
"3",22,25,1,71.4820045789816,73.2947246980988,75.8433483516216,0.2,0.659214178688885,0.266317292730334,0.0744685285807805,2,0.997972875894192
"4",22,25,1,71.290616272991,72.9915945504774,75.8433485064514,0.3,0.653653519053563,0.279244651575372,0.0671018293710653,2,0.997791634235317
"5",22,25,1,71.964527914027,73.4689568493158,75.8433489009634,0.4,0.619152737482629,0.291820101999037,0.0890271605183339,2,0.998109699029824
"6",22,25,1,73.4371260957357,74.6595397703758,75.8433484333477,0.5,0.542607102058299,0.294470448015093,0.162922449926608,2,0.998885467307838
"7",22,25,1,75.5762030557264,76.440937504178,75.8433484270048,0.6,0.396206735039127,0.257126687005281,0.346666577955592,2,1
"8",22,25,1,78.2189144162565,78.6697449294127,75.8433484262064,0.7,0.196928447814721,0.157185273742022,0.645886278443257,2,1
"9",22,25,1,81.2045139529492,81.2096648254881,75.8433483795416,0.8,0.0602735564216917,0.0601185254402918,0.879607918138016,2,1
"10",22,25,1,84.3949010997856,83.9467247210928,75.8433483540566,0.9,0.0134794236642791,0.0168652035706753,0.969655372765046,2,1
"11",22,25,1,87.6823282735527,86.7933170921715,75.8433484464993,1,0.00266822121500665,0.00416167496675933,0.993170103818234,2,1
"12",22,25,2,46.1214712146548,45.4581573664771,48.2895120525456,0,0.366098178489454,0.51007535451628,0.123826466994266,2,1
"13",22,25,2,45.9995946817177,45.4343672731481,48.2895117623426,0.1,0.378096175135203,0.501579590209941,0.120324234654856,2,1
"14",22,25,2,45.9757576621517,45.4949388005107,48.2895118254996,0.2,0.386662248396361,0.491745349226138,0.1215924023775,2,1
"15",22,25,2,46.0502402022676,45.6395722892916,48.2895118849093,0.3,0.3914915256208,0.480726175241392,0.127782299137808,2,1
"16",22,25,2,46.2221683373026,45.8671037764964,48.2895117631261,0.4,0.392162222950932,0.468346248059078,0.13949152898999,2,1
"17",22,25,2,46.4895482950292,46.1755309420815,48.2895122489409,0.5,0.388110957782776,0.454092058213506,0.157796984003717,2,1
"18",22,25,2,46.8493415523074,46.5620704392898,48.2895118465754,0.6,0.378619492446958,0.437102306882746,0.184278200670297,2,1
"19",22,25,2,47.2975772635226,47.0232380981711,48.2895117656414,0.7,0.362844145371785,0.416190452144565,0.22096540248365,2,1
"20",22,25,2,47.8294919229009,47.5549528867165,48.2895117701918,0.8,0.339943766619523,0.389962168170755,0.270094065209722,2,1
"21",22,25,2,48.4396867205715,48.1526552745953,48.2895117751062,0.9,0.30937689816486,0.357121475630651,0.333501626204489,2,1
"22",22,25,2,49.1222932263111,48.8114319395923,48.2895117570999,1,0.271396992694109,0.317035358917812,0.411567648388078,2,1
"23",22,25,3,67.7208966493797,67.1621530145544,47.1202451139925,0,3.36195153603828e-05,4.44550483892258e-05,0.99992192543625,2,1
"24",22,25,3,63.1671006845514,63.2574701980118,47.1202450951327,0.1,0.000327484935706204,0.000313016936544963,0.999359498127749,2,1
"25",22,25,3,58.5049838030335,59.2547849942427,47.1202451499705,0.2,0.00335252229892917,0.00230438168724542,0.994343096013825,2,1
"26",22,25,3,53.8691297407624,55.2479079024913,47.1202451576668,0.3,0.0325628185904069,0.0163427115724033,0.95109446983719,2,1
"27",22,25,3,49.489226765199,51.4073395035465,47.1202450703825,0.4,0.214948538841654,0.0823799659829432,0.702671495175403,2,1
"28",22,25,3,45.7126513659146,48.017147728994,47.120245094183,0.5,0.552294220200111,0.174483944767788,0.273221835032101,2,1
"29",22,25,3,42.9830273325333,45.4925017312018,47.1202451301489,0.6,0.708460038663442,0.202017929926095,0.0895220314104634,2,1
"30",22,25,3,41.7308307342518,44.3068098888479,47.1202450511597,0.7,0.744387182407305,0.205320408780182,0.0502924088125134,2,1
"31",22,25,3,42.1907594409023,44.7702552152096,47.120245156449,0.8,0.735093644808245,0.202400824666836,0.0625055305249186,2,1
"32",22,25,3,44.2736564072832,46.8046317645859,47.1202452087119,0.9,0.656589888880511,0.185225115726325,0.158184995393164,2,1
"33",22,25,3,47.6174131004203,49.988916814143,47.1202451881619,1,0.386439848046347,0.118063706759819,0.495496445193833,2,1
"34",22,25,4,51.0750257771207,53.6140533409527,54.4378518003796,0,0.68162654539367,0.191515383798846,0.126858070807484,2,1
"35",22,25,4,50.3562356787129,52.9054131056775,54.4378519991019,0.1,0.709486752304161,0.198334125515977,0.0921791221798627,2,1
"36",22,25,4,49.7824484044527,52.3382070636651,54.4378518075349,0.2,0.72666646522022,0.202469298010488,0.0708642367692915,2,0.999576574574181
"37",22,25,4,49.3642791883344,51.9234007071718,54.4378518509201,0.3,0.736767810098543,0.204938930708895,0.0582932591925622,2,0.998812316890703
"38",22,25,4,49.1098290771466,51.6692600931195,54.4378519739497,0.4,0.741958321165433,0.206350785466294,0.0516908933682727,2,0.998428784844367
"39",22,25,4,49.0241837536454,51.5807803690946,54.4378517977249,0.5,0.743351483786534,0.207031444062631,0.0496170721508348,2,0.998432626099859
"40",22,25,4,49.1090827529455,51.6593150554496,54.4378519853303,0.6,0.741267473943262,0.207109030584675,0.0516234954720628,2,0.998817380754165
"41",22,25,4,49.3628002163269,51.9024645514544,54.4378518309118,0.7,0.735326271710081,0.206537530208776,0.0581361980811425,2,0.999559118213044
"42",22,25,4,49.7802667147325,52.3042372695897,54.4378518799895,0.8,0.724372735115265,0.205063730227935,0.0705635346567999,2,1
"43",22,25,4,50.3533925394517,52.8554650393428,54.4378517984081,0.9,0.706241034626049,0.202131876450383,0.0916270889235672,2,1
"44",22,25,4,51.0715727618245,53.5444113372693,54.4378520021978,1,0.677409465338977,0.196734799349442,0.125855735311581,2,1
"45",22,25,5,69.8611250385241,60.8805271817086,47.3738665747624,0,1.30749991465341e-05,0.00116561121103146,0.998821313789822,2,0.723808193369724
"46",22,25,5,64.0904113705381,58.1548918949045,47.3738666473342,0.1,0.000233330421497816,0.00453788037753402,0.995228789200968,2,0.806949697351015
"47",22,25,5,58.1485040693009,54.926970002235,47.3738665808093,0.2,0.00445190222205045,0.0222891163662454,0.973258981411704,2,0.878649512149719
"48",22,25,5,52.3409933948445,51.4195233894685,47.3738665611097,0.3,0.0686382748584152,0.108808050404207,0.822553674737378,2,0.937507537590488
"49",22,25,5,47.2409496780762,48.0115371149157,47.3738665472997,0.4,0.382269921562132,0.260039421742841,0.357690656695027,2,0.988431933402315
"50",22,25,5,43.7040295427596,45.4042492195627,47.373866544574,0.5,0.630121907087429,0.269293931597679,0.100584161314892,2,0.998886442761663
"51",22,25,5,42.5985552939444,44.5268979449082,47.3738665502993,0.6,0.678820360724372,0.258833553000638,0.0623460862749902,2,0.999278138475099
"52",22,25,5,44.2531320516721,45.7846779346796,47.3738666648196,0.7,0.597003058360817,0.277591135297993,0.125405806341189,2,0.998111983524242
"53",22,25,5,48.1867040753323,48.5711680556821,47.3738665382421,0.8,0.300612052097332,0.248039641912212,0.451348305990456,2,0.967730695657268
"54",22,25,5,53.4930361557994,51.9640136782017,47.3738666243064,0.9,0.040871966866421,0.0877907076975291,0.87133732543605,2,0.911549001939694
"55",22,25,5,59.3645869228152,55.3477227694296,47.3738667201879,1,0.00243894774004805,0.0181741229953107,0.979386929264641,2,0.846275296601555
"56",22,25,6,62.9333308131604,64.167528564959,53.9820406490525,0,0.0111868384564663,0.00603538153885107,0.982777780004683,2,1
"57",22,25,6,60.8014010316661,61.6633019987107,53.9820407055209,0.1,0.0313426007788151,0.0203692769928472,0.948288122228338,2,1
"58",22,25,6,58.7941603793754,59.2529806754294,53.9820406891597,0.2,0.0776085374681457,0.0616989733895596,0.860692489142295,2,1
"59",22,25,6,56.9599803036942,57.0050561046616,53.9820406754995,0.3,0.156000374535734,0.152523778370408,0.691475847093859,2,1
"60",22,25,6,55.3522142362684,55.0012854063825,53.9820412043603,0.4,0.239478336761061,0.285410180605923,0.475111482633016,2,0.999097849809348
"61",22,25,6,54.0260260488466,53.3316504421414,53.982040642617,0.5,0.290924427772189,0.41168205424134,0.297393517986471,2,0.998186993995278
"62",22,25,6,53.0336577571979,52.0848687283991,53.982040700913,0.6,0.30965226992314,0.497623851007767,0.192723879069093,2,0.997397192021977
"63",22,25,6,52.4186465719306,51.3353361440893,53.9820406539996,0.7,0.314814049540834,0.541117994510846,0.14406795594832,2,0.996850406505039
"64",22,25,6,52.2100415893452,51.129641481206,53.9820406393603,0.8,0.319626466416254,0.548590946580575,0.131782587003171,2,0.996656678657616
"65",22,25,6,52.4180741590027,51.4772515483134,53.9820406464598,0.9,0.326995057754562,0.523405428801638,0.1495995134438,2,0.996867162215711
"66",22,25,6,53.0325397698949,52.3490671146564,53.9820406351886,1,0.330095161746935,0.464572352060059,0.205332486193006,2,0.997427951670338
"67",22,25,7,61.4340120701394,61.3074678221748,55.7526898018785,0,0.0521039529479129,0.0555072111078976,0.89238883594419,2,1
"68",22,25,7,57.2420719167246,58.1232421321095,55.7526899690283,0.1,0.266705762836857,0.171667751466726,0.561626485696417,2,1
"69",22,25,7,53.8036618125058,55.3880527998811,55.7526898902954,0.2,0.546380857556995,0.24742828444488,0.206190857998125,2,1
"70",22,25,7,51.571538493953,53.5132523244856,55.7526898028147,0.3,0.665613094119719,0.252106507417543,0.0822803984627382,2,1
"71",22,25,7,50.9239536956213,52.8982601892827,55.7526899019708,0.4,0.683966545807884,0.254870547643699,0.0611629065484171,2,1
"72",22,25,7,51.9850947631612,53.6547909573357,55.7526899857728,0.5,0.630536059307783,0.273615065525774,0.0958488751664421,2,1
"73",22,25,7,54.5550135078458,55.5127513371114,55.7526897976723,0.6,0.461056126423142,0.285616748011803,0.253327125565055,2,1
"74",22,25,7,58.2198171185548,58.0461435786586,55.7526898227984,0.7,0.181022932582266,0.197445084504951,0.621531982912783,2,1
"75",22,25,7,62.5337166293014,60.9014960501189,55.752689988336,0.8,0.0303555825083545,0.068654777906987,0.900989639584658,2,0.92231066241563
"76",22,25,7,67.138262561387,63.8540243605925,55.7526899442195,0.9,0.00330157954849981,0.0170563079903055,0.979642112461195,2,0.852156840508545
"77",22,25,7,71.7920003660796,66.7759387210525,55.752689798303,1,0.000327502705068424,0.0040219701044768,0.995650527190455,2,0.778189555350034
"78",22,25,8,36.3663826389462,38.9637924461615,39.1918885063407,0,0.659475276158431,0.179960895322564,0.160563828519004,2,1
"79",22,25,8,35.5483778603178,38.1457905494449,39.1918883150849,0.1,0.697045687404503,0.19021302202866,0.112741290566837,2,0.99996957567683
"80",22,25,8,34.8690535306843,37.4664687850887,39.1918883851675,0.2,0.720437216205196,0.196595957459129,0.0829668263356744,2,0.999843504232627
