"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",20,100,1,321.89814678995,288.203957423667,190.093589077023,0,2.39333751203008e-29,4.96139957120204e-22,1,2,0.972709584279559
"2",20,100,1,290.517895394214,269.329527956606,190.09358968995,0.1,1.56005206193093e-22,6.22493213675307e-18,1,2,0.980176350768583
"3",20,100,1,256.820139248151,247.001368247742,190.093589293924,0.2,3.23976701347302e-15,4.39170147626933e-13,0.999999999999558,2,0.986936059409057
"4",20,100,1,223.260580006611,222.108263736711,190.093589439366,0.3,6.27884022469544e-08,1.11712489618046e-07,0.999999825499108,2,0.992866143793784
"5",20,100,1,196.204659583185,198.324437847549,190.093590319365,0.4,0.0442888855279869,0.0153458429900349,0.940365271481978,2,0.997686396336501
"6",20,100,1,185.810345211558,187.936331791435,190.09359080658,0.5,0.683581019482697,0.236122773248831,0.0802962072684718,2,1
"7",20,100,1,197.646889859825,199.739649120409,190.093589109182,0.6,0.0222119914167152,0.00780100574197006,0.969987002841315,2,0.997431857673983
"8",20,100,1,225.453022624737,223.878296006402,190.093589936766,0.7,2.09795766888893e-08,4.61046003199381e-08,0.999999932915823,2,0.992556830936938
"9",20,100,1,259.169393516705,248.683207344212,190.093589855813,0.8,1.00087494700732e-15,1.89420166483735e-13,0.999999999999809,2,0.986616721018802
"10",20,100,1,292.755406511822,270.813959433325,190.093589641637,0.9,5.0964728568489e-23,2.96342821246164e-18,1,2,0.979847700198232
"11",20,100,1,323.943672028251,289.469164271695,190.093590076883,1,8.6064490703958e-30,2.63553170828655e-22,1,2,0.972407249523091
"12",20,100,2,173.842219466545,175.592962972879,165.699236308118,0,0.0166497180334102,0.00693805536295097,0.976412226603639,2,1
"13",20,100,2,170.218927513295,172.163929868542,165.699236761277,0.1,0.0912430106768423,0.034502273367737,0.874254715955421,2,1
"14",20,100,2,167.149883176062,169.206999034737,165.699236202491,0.2,0.29214811486464,0.104449425423295,0.603402459712065,2,1
"15",20,100,2,164.69138718155,166.800816109055,165.699236207093,0.3,0.512177834652558,0.178387372249664,0.309434793097778,2,1
"16",20,100,2,162.891551054492,165.016778630022,165.699236232831,0.4,0.62845546726753,0.217163685917607,0.154380846814863,2,1
"17",20,100,2,161.787384886532,163.913509746401,165.699236221781,0.5,0.672571878104921,0.232303930083281,0.0951241918117979,2,1
"18",20,100,2,161.402370279914,163.528490265516,165.699236174652,0.6,0.683964532738433,0.23623948814406,0.0797959791175077,2,1
"19",20,100,2,161.74483763291,163.870962240804,165.699236196519,0.7,0.673921225354026,0.232770019140946,0.0933087555050275,2,1
"20",20,100,2,162.807373575906,164.932330369998,165.699237548993,0.8,0.632461190047457,0.218577460512099,0.148961349440443,2,1
"21",20,100,2,164.567348493429,166.67472128072,165.699236142966,0.9,0.521791559212231,0.181922687457556,0.296285753330213,2,1
"22",20,100,2,166.988484482023,169.03875357168,165.699236361085,1,0.306370782270403,0.109909964970049,0.583719252759548,2,1
