"","run","b","sim","BM_AICc","OU_AICc","BS_AICc","pr","BM_wt","OU_wt","BS_wt","fc","lambda"
"1",25,100,1,210.886974535064,212.181223048996,212.448075389775,0,0.504616491925057,0.264191564171561,0.231191943903382,2,0.997303218671247
"2",25,100,1,210.507618706528,211.710364378935,212.448074986744,0.1,0.518926470862747,0.284402179751793,0.19667134938546,2,0.99726390034515
"3",25,100,1,210.185904010316,211.302711390007,212.44807513197,0.2,0.527758962108687,0.301942311761196,0.170298726130117,2,0.997229392075064
"4",25,100,1,209.922392417108,210.96054117543,212.448075146763,0.3,0.532503959352809,0.316877718626022,0.150618322021169,2,0.997200980397048
"5",25,100,1,209.717548399644,210.685802882052,212.44807540269,0.4,0.534316995784001,0.329264719802867,0.136418284413132,2,0.99717863203084
"6",25,100,1,209.571733158137,210.480237910706,212.448076220167,0.5,0.534107049724102,0.339116569204225,0.126776381071673,2,0.997162501101146
"7",25,100,1,209.485206687158,210.345276765268,212.448075315791,0.6,0.5325387229804,0.346409144529387,0.121052132490213,2,0.997153824564757
"8",25,100,1,209.458122780711,210.282057372473,212.448075004798,0.7,0.530054093954926,0.351079175594609,0.118866730450465,2,0.997148661210029
"9",25,100,1,209.490529743965,210.291394016588,212.448075172383,0.8,0.526884915203252,0.353028931027062,0.120086153769686,2,0.997152233442111
"10",25,100,1,209.582370137722,210.373767069263,212.448076721944,0.9,0.523057215070848,0.352127170489483,0.124815614439669,2,0.99716132427861
"11",25,100,1,209.733479340244,210.529309436245,212.448075359716,1,0.518383351357066,0.348207992587428,0.133408656055506,2,0.997177448920903
"12",25,100,2,204.915554136065,203.403969011854,199.152387551497,0,0.0476830810532179,0.101531510865588,0.850785408081194,2,1
"13",25,100,2,204.347388928681,202.945148136463,199.152387413919,0.1,0.0608045374012547,0.122582565938729,0.816612896660016,2,1
"14",25,100,2,203.79806401956,202.500779287454,199.152387479461,0.2,0.0762338139766517,0.145830863836056,0.777935322187292,2,1
"15",25,100,2,203.26790914364,202.071217609442,199.152387407833,0.3,0.0939185098984116,0.170847826604408,0.73523366349718,2,1
"16",25,100,2,202.757246616784,201.656820420823,199.152387473761,0.4,0.113662379470419,0.197047648217318,0.689289972312263,2,1
"17",25,100,2,202.26639074424,201.257933929262,199.15238753333,0.5,0.135129998590824,0.223735751596352,0.641134249812825,2,1
"18",25,100,2,201.795647231544,200.874902245137,199.152387886998,0.6,0.15787335615403,0.250176248005439,0.591950395840531,2,1
"19",25,100,2,201.345312484912,200.508060817389,199.152387626996,0.7,0.181375332097118,0.275667209621854,0.542957458281027,2,1
"20",25,100,2,200.915673394145,200.157739854628,199.152388348347,0.8,0.205101387905808,0.299606875941495,0.495291736152698,2,1
